word: aalii	start: 1736656680.138134	end: 1736656680.583640
word: urare	start: 1736660042.296803	end: 1736660043.025162
word: urari	start: 1736660042.478343	end: 1736660043.224737
word: uraos	start: 1736660041.891742	end: 1736660043.279672
word: urase	start: 1736660042.854272	end: 1736660044.152817
word: urate	start: 1736660043.025826	end: 1736660044.344133
word: urban	start: 1736660043.225401	end: 1736660044.562686
word: urbex	start: 1736660043.280350	end: 1736660044.684479
word: urdee	start: 1736660044.344818	end: 1736660045.099061
word: urbia	start: 1736660044.153531	end: 1736660045.472648
word: ureal	start: 1736660044.563339	end: 1736660045.869936
word: ureas	start: 1736660044.685662	end: 1736660046.087090
word: uredo	start: 1736660045.099716	end: 1736660046.412550
word: ureic	start: 1736660045.473398	end: 1736660046.784525
word: urena	start: 1736660045.870632	end: 1736660047.167569
word: urent	start: 1736660046.087828	end: 1736660047.501423
word: urger	start: 1736660046.785311	end: 1736660047.520005
word: urged	start: 1736660046.413254	end: 1736660047.745198
word: urges	start: 1736660047.168673	end: 1736660048.514851
word: urine	start: 1736660047.520805	end: 1736660048.832283
word: urial	start: 1736660047.502435	end: 1736660048.875491
word: urite	start: 1736660047.745843	end: 1736660049.073117
word: urman	start: 1736660048.515625	end: 1736660049.861590
word: urnal	start: 1736660048.832974	end: 1736660050.160501
word: urned	start: 1736660048.876095	end: 1736660050.278130
word: urped	start: 1736660049.073895	end: 1736660050.407679
word: urubu	start: 1736660050.408392	end: 1736660050.796072
word: ursae	start: 1736660049.862324	end: 1736660051.194908
word: ursid	start: 1736660050.161235	end: 1736660051.476684
word: urson	start: 1736660050.278811	end: 1736660051.658439
word: urvas	start: 1736660050.796677	end: 1736660052.119473
word: users	start: 1736660051.477396	end: 1736660052.204469
word: usage	start: 1736660051.195570	end: 1736660052.520614
word: usher	start: 1736660051.659095	end: 1736660053.049874
word: usque	start: 1736660052.521445	end: 1736660053.227787
word: using	start: 1736660052.120180	end: 1736660053.449265
word: usnea	start: 1736660052.205176	end: 1736660053.531888
word: usual	start: 1736660053.050884	end: 1736660053.787349
word: usure	start: 1736660053.228514	end: 1736660053.934453
word: usurp	start: 1736660053.449908	end: 1736660054.144822
word: usury	start: 1736660053.532655	end: 1736660054.221954
word: utter	start: 1736660054.145503	end: 1736660054.876932
word: uteri	start: 1736660053.788215	end: 1736660055.168040
word: utile	start: 1736660053.935124	end: 1736660055.279152
word: uveal	start: 1736660054.222625	end: 1736660055.540364
word: uvula	start: 1736660055.168955	end: 1736660055.892249
word: vacua	start: 1736660055.279827	end: 1736660056.041923
word: uveas	start: 1736660054.877536	end: 1736660056.198142
word: vaded	start: 1736660055.541117	end: 1736660056.283591
word: vagal	start: 1736660056.042785	end: 1736660056.803084
word: vades	start: 1736660055.892908	end: 1736660057.300598
word: vague	start: 1736660056.198799	end: 1736660057.528992
word: vagus	start: 1736660056.284235	end: 1736660057.621890
word: vails	start: 1736660056.803934	end: 1736660058.156728
word: vaire	start: 1736660057.301424	end: 1736660058.675725
word: vairs	start: 1736660057.529721	end: 1736660058.868891
word: vakas	start: 1736660058.157837	end: 1736660058.901537
word: vairy	start: 1736660057.622643	end: 1736660058.935572
word: vakil	start: 1736660058.676382	end: 1736660060.053684
word: vales	start: 1736660058.869621	end: 1736660060.205192
word: valet	start: 1736660058.902216	end: 1736660060.237756
word: valid	start: 1736660058.936208	end: 1736660060.275601
word: valis	start: 1736660060.054389	end: 1736660061.446013
word: valor	start: 1736660060.206082	end: 1736660061.533468
word: valse	start: 1736660060.238638	end: 1736660061.561489
word: value	start: 1736660060.276267	end: 1736660061.595921
word: valve	start: 1736660061.446679	end: 1736660062.159908
word: vanda	start: 1736660061.596643	end: 1736660062.333036
word: vamps	start: 1736660061.534590	end: 1736660062.875443
word: vampy	start: 1736660061.562104	end: 1736660062.906017
word: vaned	start: 1736660062.160574	end: 1736660063.530720
word: vanes	start: 1736660062.333737	end: 1736660063.659363
word: vangs	start: 1736660062.876821	end: 1736660064.213657
word: vants	start: 1736660062.906829	end: 1736660064.246262
word: vaped	start: 1736660063.531423	end: 1736660064.919125
word: vaper	start: 1736660063.660026	end: 1736660064.965953
word: vapes	start: 1736660064.214302	end: 1736660065.544485
word: vapid	start: 1736660064.246894	end: 1736660065.581054
word: varan	start: 1736660064.966691	end: 1736660065.698214
word: varas	start: 1736660065.545130	end: 1736660066.291623
word: vapor	start: 1736660064.919842	end: 1736660066.296857
word: vardy	start: 1736660065.581831	end: 1736660066.929918
word: varec	start: 1736660065.698874	end: 1736660067.013708
word: varia	start: 1736660066.297601	end: 1736660067.069284
word: vares	start: 1736660066.292377	end: 1736660067.624216
word: varna	start: 1736660067.014384	end: 1736660067.746941
word: varix	start: 1736660066.930616	end: 1736660068.264652
word: varve	start: 1736660067.625109	end: 1736660068.316537
word: varus	start: 1736660067.069953	end: 1736660068.437105
word: vasal	start: 1736660067.747598	end: 1736660068.487173
word: vases	start: 1736660068.265381	end: 1736660069.010756
word: vasts	start: 1736660068.317232	end: 1736660069.070530
word: vatic	start: 1736660068.487858	end: 1736660069.809188
word: vasty	start: 1736660068.437998	end: 1736660069.831631
word: vatus	start: 1736660069.011445	end: 1736660070.371169
word: vauch	start: 1736660069.071206	end: 1736660070.423877
word: vault	start: 1736660069.809937	end: 1736660071.146435
word: vaunt	start: 1736660069.832626	end: 1736660071.249205
word: vaute	start: 1736660070.372006	end: 1736660071.688050
word: vauts	start: 1736660070.424584	end: 1736660071.769255
word: veale	start: 1736660071.688947	end: 1736660072.416259
word: vawte	start: 1736660071.147172	end: 1736660072.459482
word: vaxes	start: 1736660071.249865	end: 1736660072.667012
word: veals	start: 1736660071.770179	end: 1736660073.088191
word: veena	start: 1736660072.460246	end: 1736660073.187459
word: veeps	start: 1736660072.667678	end: 1736660073.443411
word: vealy	start: 1736660072.416923	end: 1736660073.759460
word: veers	start: 1736660073.088968	end: 1736660073.824991
word: veery	start: 1736660073.188380	end: 1736660073.925046
word: veges	start: 1736660073.825682	end: 1736660074.566135
word: vegie	start: 1736660073.925721	end: 1736660074.660272
word: vegan	start: 1736660073.444805	end: 1736660074.830545
word: vegas	start: 1736660073.760123	end: 1736660075.108930
word: vehme	start: 1736660074.661265	end: 1736660075.392470
word: vegos	start: 1736660074.566846	end: 1736660075.891409
word: veils	start: 1736660074.831223	end: 1736660076.222234
word: veily	start: 1736660075.109623	end: 1736660076.476292
word: veins	start: 1736660075.393135	end: 1736660076.719446
word: veiny	start: 1736660075.892071	end: 1736660077.232403
word: velar	start: 1736660076.223064	end: 1736660077.620949
word: velds	start: 1736660076.476950	end: 1736660077.851800
word: veles	start: 1736660077.233130	end: 1736660077.977348
word: veldt	start: 1736660076.720397	end: 1736660078.041633
word: vells	start: 1736660077.621579	end: 1736660078.411416
word: venae	start: 1736660077.978054	end: 1736660078.728607
word: velum	start: 1736660077.852519	end: 1736660079.224554
word: venal	start: 1736660078.042324	end: 1736660079.366870
word: vends	start: 1736660078.412113	end: 1736660079.813688
word: veney	start: 1736660079.225287	end: 1736660079.982515
word: vendu	start: 1736660078.729337	end: 1736660080.054721
word: venge	start: 1736660079.368082	end: 1736660080.100230
word: venin	start: 1736660079.814301	end: 1736660080.594369
word: venue	start: 1736660080.100947	end: 1736660080.846642
word: venom	start: 1736660079.983377	end: 1736660081.336628
word: vents	start: 1736660080.055606	end: 1736660081.394472
word: venus	start: 1736660080.595029	end: 1736660082.010754
word: verge	start: 1736660081.337493	end: 1736660082.096482
word: verra	start: 1736660081.395150	end: 1736660082.152123
word: verbs	start: 1736660080.847414	end: 1736660082.216339
word: verry	start: 1736660082.011543	end: 1736660082.802888
word: verse	start: 1736660082.097140	end: 1736660082.865510
word: verso	start: 1736660082.152794	end: 1736660083.479784
word: verst	start: 1736660082.217110	end: 1736660083.556505
word: verve	start: 1736660083.480497	end: 1736660083.863664
word: verts	start: 1736660082.803688	end: 1736660084.190441
word: vertu	start: 1736660082.866211	end: 1736660084.197741
word: vespa	start: 1736660083.557263	end: 1736660084.886921
word: vests	start: 1736660084.191363	end: 1736660084.972522
word: vesta	start: 1736660083.864262	end: 1736660085.194531
word: vetch	start: 1736660084.198450	end: 1736660085.529819
word: vexed	start: 1736660084.887797	end: 1736660085.630949
word: vexer	start: 1736660084.973214	end: 1736660085.743251
word: vexes	start: 1736660085.195235	end: 1736660085.942423
word: vexil	start: 1736660085.530576	end: 1736660086.888066
word: vezir	start: 1736660085.631776	end: 1736660086.972099
word: vials	start: 1736660085.743930	end: 1736660087.126326
word: viand	start: 1736660085.943106	end: 1736660087.286521
word: vibes	start: 1736660086.888962	end: 1736660088.234724
word: vibex	start: 1736660086.972810	end: 1736660088.333247
word: vibey	start: 1736660087.126983	end: 1736660088.508692
word: vicar	start: 1736660087.287218	end: 1736660088.610073
word: viced	start: 1736660088.235434	end: 1736660089.572123
word: vices	start: 1736660088.333986	end: 1736660089.672599
word: vichy	start: 1736660088.509358	end: 1736660089.906495
word: video	start: 1736660088.610831	end: 1736660089.932934
word: viers	start: 1736660089.572870	end: 1736660090.921481
word: views	start: 1736660089.673326	end: 1736660091.020285
word: vifda	start: 1736660089.933613	end: 1736660091.279974
word: viewy	start: 1736660089.907268	end: 1736660091.344390
word: viffs	start: 1736660090.922328	end: 1736660091.686612
word: vigia	start: 1736660091.280644	end: 1736660092.018716
word: vigil	start: 1736660091.345053	end: 1736660092.112572
word: vigas	start: 1736660091.021429	end: 1736660092.368594
word: vigor	start: 1736660091.687289	end: 1736660093.056100
word: villa	start: 1736660092.369357	end: 1736660093.125702
word: vilde	start: 1736660092.020125	end: 1736660093.372182
word: villi	start: 1736660093.056877	end: 1736660093.492743
word: viler	start: 1736660092.113264	end: 1736660093.521200
word: vills	start: 1736660093.126443	end: 1736660093.892847
word: vimen	start: 1736660093.373020	end: 1736660094.705991
word: vinal	start: 1736660093.493509	end: 1736660094.846009
word: vinas	start: 1736660093.521937	end: 1736660094.895810
word: vinca	start: 1736660093.893470	end: 1736660095.229312
word: vined	start: 1736660094.706675	end: 1736660096.046098
word: viner	start: 1736660094.846699	end: 1736660096.185055
word: vines	start: 1736660094.896563	end: 1736660096.293978
word: vinew	start: 1736660095.229993	end: 1736660096.578208
word: vinic	start: 1736660096.046798	end: 1736660096.804129
word: vinos	start: 1736660096.185836	end: 1736660097.555982
word: vints	start: 1736660096.294736	end: 1736660097.703548
word: vinyl	start: 1736660096.578892	end: 1736660097.964046
word: viola	start: 1736660096.804901	end: 1736660098.143280
word: viold	start: 1736660097.556810	end: 1736660098.948227
word: viols	start: 1736660097.704233	end: 1736660099.107576
word: viper	start: 1736660097.964686	end: 1736660099.336415
word: viral	start: 1736660098.144032	end: 1736660099.488983
word: vired	start: 1736660098.948966	end: 1736660100.338762
word: vireo	start: 1736660099.108286	end: 1736660100.505369
word: vires	start: 1736660099.337228	end: 1736660100.701254
word: virga	start: 1736660099.489682	end: 1736660100.862873
word: virid	start: 1736660100.506141	end: 1736660101.311991
word: virge	start: 1736660100.339775	end: 1736660101.715351
word: virls	start: 1736660100.702232	end: 1736660102.053178
word: virtu	start: 1736660100.863613	end: 1736660102.209272
word: visas	start: 1736660101.715982	end: 1736660102.491562
word: virus	start: 1736660101.312723	end: 1736660102.734021
word: vises	start: 1736660102.209993	end: 1736660102.965936
word: visie	start: 1736660102.492367	end: 1736660103.249490
word: vised	start: 1736660102.054001	end: 1736660103.386316
word: visit	start: 1736660102.734944	end: 1736660103.513412
word: visne	start: 1736660102.966622	end: 1736660104.297966
word: vison	start: 1736660103.250141	end: 1736660104.615158
word: visor	start: 1736660103.387143	end: 1736660104.716149
word: vista	start: 1736660103.514117	end: 1736660104.918466
word: visto	start: 1736660104.298703	end: 1736660105.619230
word: vitae	start: 1736660104.615805	end: 1736660105.932445
word: vital	start: 1736660104.716860	end: 1736660106.035186
word: vitas	start: 1736660104.919206	end: 1736660106.304492
word: vitta	start: 1736660106.035990	end: 1736660106.788270
word: vitex	start: 1736660105.619977	end: 1736660106.968284
word: vivas	start: 1736660106.305496	end: 1736660107.018648
word: vitro	start: 1736660105.933098	end: 1736660107.295037
word: vivat	start: 1736660106.788975	end: 1736660107.472790
word: vivda	start: 1736660106.969218	end: 1736660107.666526
word: viver	start: 1736660107.019687	end: 1736660107.739219
word: vivid	start: 1736660107.473631	end: 1736660107.855617
word: vives	start: 1736660107.295681	end: 1736660107.987072
word: vizir	start: 1736660107.740058	end: 1736660108.510869
word: vixen	start: 1736660107.667773	end: 1736660108.997207
word: vizor	start: 1736660107.856272	end: 1736660109.171788
word: vleis	start: 1736660107.987736	end: 1736660109.338232
word: vlies	start: 1736660108.511645	end: 1736660109.909879
word: vlogs	start: 1736660108.997910	end: 1736660110.352158
word: voars	start: 1736660109.172589	end: 1736660110.493901
word: vocab	start: 1736660109.338913	end: 1736660110.674994
word: voddy	start: 1736660110.494614	end: 1736660111.273179
word: vocal	start: 1736660109.910572	end: 1736660111.295845
word: voces	start: 1736660110.352858	end: 1736660111.677705
word: vodou	start: 1736660111.273858	end: 1736660112.015911
word: vodka	start: 1736660110.675701	end: 1736660112.044278
word: vodun	start: 1736660111.296921	end: 1736660112.711412
word: voema	start: 1736660111.678462	end: 1736660113.024463
word: vogie	start: 1736660112.016647	end: 1736660113.344517
word: vogue	start: 1736660112.044992	end: 1736660113.400973
word: voice	start: 1736660112.712113	end: 1736660114.125370
word: voids	start: 1736660113.025190	end: 1736660114.373563
word: voila	start: 1736660113.345187	end: 1736660114.671714
word: voile	start: 1736660113.402098	end: 1736660114.757961
word: voips	start: 1736660114.126055	end: 1736660115.546051
word: volae	start: 1736660114.374514	end: 1736660115.753760
word: volar	start: 1736660114.672365	end: 1736660116.009696
word: voled	start: 1736660114.758651	end: 1736660116.125987
word: voles	start: 1736660115.546723	end: 1736660116.955342
word: volet	start: 1736660115.754547	end: 1736660117.071127
word: volks	start: 1736660116.010406	end: 1736660117.347189
word: volta	start: 1736660116.126692	end: 1736660117.474278
word: volva	start: 1736660117.475038	end: 1736660118.162576
word: volte	start: 1736660116.956152	end: 1736660118.348795
word: volti	start: 1736660117.071783	end: 1736660118.430830
word: volts	start: 1736660117.347855	end: 1736660118.688624
word: volve	start: 1736660118.163306	end: 1736660118.860652
word: vomer	start: 1736660118.349504	end: 1736660119.748388
word: vomit	start: 1736660118.431629	end: 1736660119.751335
word: voted	start: 1736660118.689217	end: 1736660120.019818
word: voter	start: 1736660118.861356	end: 1736660120.185117
word: voulu	start: 1736660120.185840	end: 1736660120.931087
word: vouch	start: 1736660119.751990	end: 1736660121.074176
word: votes	start: 1736660119.749147	end: 1736660121.141258
word: vouge	start: 1736660120.020471	end: 1736660121.342103
word: vowed	start: 1736660120.931803	end: 1736660122.258385
word: vowel	start: 1736660121.074932	end: 1736660122.390595
word: vower	start: 1736660121.142125	end: 1736660122.526328
word: voxel	start: 1736660121.371337	end: 1736660122.684245
word: vroom	start: 1736660122.684892	end: 1736660123.421778
word: vozhd	start: 1736660122.259195	end: 1736660123.580331
word: vraic	start: 1736660122.391251	end: 1736660123.698660
word: vrils	start: 1736660122.527034	end: 1736660123.909342
word: vuggs	start: 1736660123.910127	end: 1736660124.692174
word: vrous	start: 1736660123.422620	end: 1736660124.724405
word: vrouw	start: 1736660123.581040	end: 1736660124.892732
word: vrows	start: 1736660123.699341	end: 1736660125.018994
word: vuggy	start: 1736660124.692796	end: 1736660125.480921
word: vughs	start: 1736660124.725053	end: 1736660126.046073
word: vughy	start: 1736660124.893481	end: 1736660126.236568
word: vulgo	start: 1736660125.019747	end: 1736660126.342551
word: vulva	start: 1736660126.046802	end: 1736660126.726657
word: vulns	start: 1736660125.481595	end: 1736660126.874728
word: vutty	start: 1736660126.237256	end: 1736660126.989781
word: waacs	start: 1736660126.727380	end: 1736660127.471976
word: vying	start: 1736660126.343190	end: 1736660127.679641
word: wacke	start: 1736660126.875417	end: 1736660128.273246
word: wacko	start: 1736660126.990499	end: 1736660128.308145
word: wacks	start: 1736660127.472653	end: 1736660128.793662
word: wacky	start: 1736660127.680244	end: 1736660129.010927
word: wadds	start: 1736660128.273962	end: 1736660129.061085
word: waddy	start: 1736660128.308811	end: 1736660129.090286
word: waded	start: 1736660128.794350	end: 1736660129.535899
word: wader	start: 1736660129.011569	end: 1736660130.326575
word: wadge	start: 1736660129.090944	end: 1736660130.401058
word: wades	start: 1736660129.061804	end: 1736660130.458366
word: wadis	start: 1736660129.536657	end: 1736660130.857876
word: waffs	start: 1736660130.459051	end: 1736660131.233222
word: wadts	start: 1736660130.327216	end: 1736660131.655322
word: wafer	start: 1736660130.401773	end: 1736660131.708899
word: wafts	start: 1736660130.858550	end: 1736660132.182430
word: wagga	start: 1736660132.183073	end: 1736660132.596166
word: waged	start: 1736660131.234102	end: 1736660132.629244
word: wager	start: 1736660131.655916	end: 1736660132.969990
word: wages	start: 1736660131.709570	end: 1736660133.046895
word: wahoo	start: 1736660132.970633	end: 1736660133.714350
word: wagon	start: 1736660132.596797	end: 1736660133.913019
word: wagyu	start: 1736660132.629919	end: 1736660134.021448
word: waide	start: 1736660133.047585	end: 1736660134.354463
word: waifs	start: 1736660133.714993	end: 1736660135.023715
word: waift	start: 1736660133.913790	end: 1736660135.227162
word: wails	start: 1736660134.022192	end: 1736660135.421492
word: wains	start: 1736660134.355266	end: 1736660135.674218
word: wairs	start: 1736660135.024391	end: 1736660136.336755
word: waist	start: 1736660135.227841	end: 1736660136.537794
word: waite	start: 1736660135.422196	end: 1736660136.812522
word: waits	start: 1736660135.674858	end: 1736660136.988520
word: wakas	start: 1736660136.538553	end: 1736660137.269826
word: waive	start: 1736660136.337452	end: 1736660137.642999
word: waked	start: 1736660136.813291	end: 1736660138.198035
word: waken	start: 1736660136.989172	end: 1736660138.298106
word: waker	start: 1736660137.270571	end: 1736660138.583982
word: wakes	start: 1736660137.643655	end: 1736660138.957574
word: wakfs	start: 1736660138.198742	end: 1736660139.608166
word: waldo	start: 1736660138.298876	end: 1736660139.618381
word: walds	start: 1736660138.584735	end: 1736660139.907870
word: waled	start: 1736660138.958201	end: 1736660140.281600
word: wales	start: 1736660139.619029	end: 1736660140.928562
word: waler	start: 1736660139.608854	end: 1736660140.994988
word: walie	start: 1736660139.908743	end: 1736660141.214918
word: walla	start: 1736660140.995694	end: 1736660141.437221
word: walis	start: 1736660140.282263	end: 1736660141.600277
word: walls	start: 1736660141.215596	end: 1736660141.950639
word: wally	start: 1736660141.437963	end: 1736660142.225505
word: walks	start: 1736660140.929215	end: 1736660142.252175
word: walty	start: 1736660141.601129	end: 1736660142.931409
word: waltz	start: 1736660141.951726	end: 1736660143.269866
word: wames	start: 1736660142.252911	end: 1736660143.565757
word: wamed	start: 1736660142.226223	end: 1736660143.618270
word: wamus	start: 1736660142.932089	end: 1736660144.259913
word: wands	start: 1736660143.270557	end: 1736660144.593006
word: waned	start: 1736660143.566404	end: 1736660144.876138
word: wanes	start: 1736660143.618944	end: 1736660145.018331
word: waney	start: 1736660144.260593	end: 1736660145.588612
word: wangs	start: 1736660144.593717	end: 1736660145.914837
word: wanks	start: 1736660144.876778	end: 1736660146.193199
word: wanky	start: 1736660145.019071	end: 1736660146.437570
word: wanna	start: 1736660146.193877	end: 1736660146.616700
word: wanle	start: 1736660145.589439	end: 1736660146.905045
word: wanly	start: 1736660145.915458	end: 1736660147.242811
word: wants	start: 1736660146.438319	end: 1736660147.822926
word: wanty	start: 1736660146.617360	end: 1736660147.946284
word: wanze	start: 1736660146.905733	end: 1736660148.227470
word: waqfs	start: 1736660147.243429	end: 1736660148.585501
word: warbs	start: 1736660147.823695	end: 1736660149.210844
word: warby	start: 1736660147.946950	end: 1736660149.265489
word: wards	start: 1736660148.228150	end: 1736660149.550421
word: wared	start: 1736660148.586232	end: 1736660149.904221
word: warez	start: 1736660149.266139	end: 1736660150.567129
word: wares	start: 1736660149.211584	end: 1736660150.604728
word: warks	start: 1736660149.551218	end: 1736660150.888075
word: warms	start: 1736660149.904879	end: 1736660151.224144
word: warre	start: 1736660150.888759	end: 1736660151.634416
word: warns	start: 1736660150.568177	end: 1736660151.893153
word: warps	start: 1736660150.605534	end: 1736660152.008171
word: warst	start: 1736660151.224846	end: 1736660152.564425
word: wases	start: 1736660152.008892	end: 1736660152.793019
word: warts	start: 1736660151.635207	end: 1736660152.966973
word: warty	start: 1736660151.893800	end: 1736660153.213088
word: wasms	start: 1736660152.793747	end: 1736660153.592477
word: wasps	start: 1736660152.967672	end: 1736660153.712183
word: washy	start: 1736660152.565119	end: 1736660153.884698
word: wasts	start: 1736660153.712897	end: 1736660154.461914
word: waspy	start: 1736660153.213750	end: 1736660154.535315
word: watap	start: 1736660153.885386	end: 1736660154.618863
word: waste	start: 1736660153.593151	end: 1736660154.984887
word: watts	start: 1736660154.619645	end: 1736660155.363372
word: watch	start: 1736660154.462529	end: 1736660155.785192
word: wauff	start: 1736660154.985753	end: 1736660155.800087
word: water	start: 1736660154.536240	end: 1736660155.846424
word: waugh	start: 1736660155.364029	end: 1736660156.685014
word: wauks	start: 1736660155.785916	end: 1736660157.111026
word: wauls	start: 1736660155.847096	end: 1736660157.169956
word: waulk	start: 1736660155.800915	end: 1736660157.197140
word: waurs	start: 1736660156.685806	end: 1736660157.997029
word: waved	start: 1736660157.111799	end: 1736660158.432802
word: waver	start: 1736660157.170691	end: 1736660158.481320
word: waves	start: 1736660157.197800	end: 1736660158.588789
word: wawas	start: 1736660158.433530	end: 1736660158.820519
word: wawes	start: 1736660158.481939	end: 1736660159.164394
word: wavey	start: 1736660157.997715	end: 1736660159.321315
word: wawls	start: 1736660158.589460	end: 1736660159.329835
word: waxed	start: 1736660158.821203	end: 1736660160.137723
word: waxen	start: 1736660159.165063	end: 1736660160.475042
word: waxer	start: 1736660159.321998	end: 1736660160.628925
word: waxes	start: 1736660159.330514	end: 1736660160.723567
word: wazoo	start: 1736660160.629588	end: 1736660161.374355
word: wayed	start: 1736660160.138403	end: 1736660161.468595
word: wazir	start: 1736660160.475747	end: 1736660161.792959
word: weald	start: 1736660160.724357	end: 1736660162.115964
word: weals	start: 1736660161.375022	end: 1736660162.687779
word: weamb	start: 1736660161.469254	end: 1736660162.789439
word: weans	start: 1736660161.793732	end: 1736660163.104137
word: wears	start: 1736660162.116635	end: 1736660163.509467
word: weave	start: 1736660162.790130	end: 1736660163.523669
word: webby	start: 1736660163.105001	end: 1736660163.856373
word: weary	start: 1736660162.688481	end: 1736660164.002580
word: weber	start: 1736660163.510220	end: 1736660164.289108
word: wedel	start: 1736660163.857044	end: 1736660164.606339
word: wedge	start: 1736660164.003343	end: 1736660164.745642
word: wecht	start: 1736660163.524319	end: 1736660164.849184
word: weeke	start: 1736660164.849767	end: 1736660165.293400
word: weeds	start: 1736660164.607097	end: 1736660165.342868
word: weedy	start: 1736660164.746478	end: 1736660165.481149
word: wedgy	start: 1736660164.289988	end: 1736660165.694288
word: weeks	start: 1736660165.294034	end: 1736660166.034093
word: weels	start: 1736660165.343555	end: 1736660166.083068
word: weems	start: 1736660165.481824	end: 1736660166.215447
word: weens	start: 1736660165.695004	end: 1736660166.475342
word: weeny	start: 1736660166.035250	end: 1736660166.771161
word: weeps	start: 1736660166.083869	end: 1736660166.821674
word: weepy	start: 1736660166.216159	end: 1736660166.948753
word: weete	start: 1736660166.771865	end: 1736660167.219689
word: weest	start: 1736660166.476030	end: 1736660167.262535
word: weets	start: 1736660166.822351	end: 1736660167.572064
word: wefte	start: 1736660166.949399	end: 1736660167.683590
word: wefts	start: 1736660167.220394	end: 1736660168.564128
word: weids	start: 1736660167.263235	end: 1736660168.648422
word: weigh	start: 1736660167.572785	end: 1736660168.893304
word: weils	start: 1736660167.684575	end: 1736660168.995373
word: weise	start: 1736660168.894028	end: 1736660169.624422
word: weize	start: 1736660168.996024	end: 1736660169.730392
word: weird	start: 1736660168.564895	end: 1736660169.891192
word: weirs	start: 1736660168.649125	end: 1736660170.034919
word: welke	start: 1736660170.035642	end: 1736660170.819715
word: wekas	start: 1736660169.625263	end: 1736660170.935667
word: welch	start: 1736660169.731081	end: 1736660171.048508
word: welds	start: 1736660169.891982	end: 1736660171.219631
word: wells	start: 1736660171.049221	end: 1736660171.795151
word: welly	start: 1736660171.220301	end: 1736660171.967821
word: welks	start: 1736660170.820443	end: 1736660172.254263
word: welkt	start: 1736660170.936398	end: 1736660172.260241
word: welsh	start: 1736660171.795813	end: 1736660173.113118
word: welts	start: 1736660171.968580	end: 1736660173.290242
word: wench	start: 1736660172.260942	end: 1736660173.573859
word: wembs	start: 1736660172.255185	end: 1736660173.654443
word: wenge	start: 1736660173.291087	end: 1736660174.030101
word: wenny	start: 1736660173.574651	end: 1736660174.316023
word: wends	start: 1736660173.113848	end: 1736660174.431252
word: wents	start: 1736660173.655463	end: 1736660175.050627
word: wests	start: 1736660174.431833	end: 1736660175.176017
word: weros	start: 1736660174.030739	end: 1736660175.345469
word: wersh	start: 1736660174.316690	end: 1736660175.639415
word: wexed	start: 1736660175.346123	end: 1736660176.099081
word: wexes	start: 1736660175.640235	end: 1736660176.388505
word: wetas	start: 1736660175.051721	end: 1736660176.441200
word: wetly	start: 1736660175.176702	end: 1736660176.510131
word: whack	start: 1736660176.099753	end: 1736660177.437913
word: whale	start: 1736660176.389166	end: 1736660177.714245
word: whams	start: 1736660176.510793	end: 1736660177.842930
word: whamo	start: 1736660176.441915	end: 1736660177.856254
word: whang	start: 1736660177.438755	end: 1736660178.791038
word: whaps	start: 1736660177.714911	end: 1736660179.050393
word: whare	start: 1736660177.843675	end: 1736660179.163988
word: wharf	start: 1736660177.857060	end: 1736660179.277023
word: whata	start: 1736660178.791689	end: 1736660179.542665
word: whats	start: 1736660179.051067	end: 1736660180.397358
word: whaup	start: 1736660179.164694	end: 1736660180.489307
word: whaur	start: 1736660179.277725	end: 1736660180.667242
word: wheal	start: 1736660179.543404	end: 1736660180.856854
word: wheel	start: 1736660180.668238	end: 1736660181.458039
word: wheen	start: 1736660180.857526	end: 1736660181.600384
word: whear	start: 1736660180.398043	end: 1736660181.722584
word: wheat	start: 1736660180.490143	end: 1736660181.810501
word: wheep	start: 1736660181.458749	end: 1736660182.247712
word: wheft	start: 1736660181.601069	end: 1736660182.925057
word: whelk	start: 1736660181.723459	end: 1736660183.057893
word: whelm	start: 1736660181.811320	end: 1736660183.127025
word: whelp	start: 1736660182.248396	end: 1736660183.648388
word: where	start: 1736660183.058591	end: 1736660183.808770
word: whens	start: 1736660182.925736	end: 1736660184.250995
word: whews	start: 1736660183.649759	end: 1736660184.376283
word: whets	start: 1736660183.127770	end: 1736660184.449030
word: which	start: 1736660184.252681	end: 1736660184.989035
word: wheys	start: 1736660183.809469	end: 1736660185.133849
word: whiff	start: 1736660184.449712	end: 1736660185.194861
word: whids	start: 1736660184.376929	end: 1736660185.777056
word: whift	start: 1736660184.989689	end: 1736660186.319832
word: whigs	start: 1736660185.134791	end: 1736660186.469793
word: while	start: 1736660185.195551	end: 1736660186.509204
word: whilk	start: 1736660185.777726	end: 1736660187.169368
word: whims	start: 1736660186.320432	end: 1736660187.648869
word: whine	start: 1736660186.470566	end: 1736660187.796497
word: whins	start: 1736660186.509910	end: 1736660187.837969
word: whiny	start: 1736660187.170039	end: 1736660188.574499
word: whios	start: 1736660187.649503	end: 1736660188.974788
word: whips	start: 1736660187.797163	end: 1736660189.130485
word: whipt	start: 1736660187.838774	end: 1736660189.164490
word: whirr	start: 1736660188.975526	end: 1736660189.724057
word: whish	start: 1736660189.165199	end: 1736660189.899408
word: whirl	start: 1736660188.575598	end: 1736660189.996130
word: whirs	start: 1736660189.131164	end: 1736660190.446679
word: whiss	start: 1736660189.900061	end: 1736660190.658589
word: whisk	start: 1736660189.724700	end: 1736660191.060773
word: whist	start: 1736660189.996760	end: 1736660191.428250
