word: pared	start: 1736666369.940981	end: 1736666370.512906
word: snoep	start: 1736666883.828486	end: 1736666884.358627
word: rabis	start: 1736666884.358653	end: 1736666884.890720
word: pells	start: 1736666884.890741	end: 1736666885.196857
word: eches	start: 1736666885.196880	end: 1736666885.484490
word: putid	start: 1736666885.484514	end: 1736666886.021200
word: sloom	start: 1736666886.021221	end: 1736666886.319203
word: yules	start: 1736666886.319226	end: 1736666886.868107
word: ayins	start: 1736666886.868129	end: 1736666887.401784
word: viler	start: 1736666887.401805	end: 1736666887.938886
word: juvie	start: 1736666887.938913	end: 1736666888.486334
word: gursh	start: 1736666888.486357	end: 1736666889.017579
word: rejon	start: 1736666889.017604	end: 1736666889.554234
word: sairs	start: 1736666889.554255	end: 1736666889.856122
word: hoons	start: 1736666889.856147	end: 1736666890.153344
word: doven	start: 1736666890.153365	end: 1736666890.698113
word: dirts	start: 1736666890.698136	end: 1736666891.231694
word: gripy	start: 1736666891.231716	end: 1736666891.782901
word: powny	start: 1736666891.782925	end: 1736666892.329762
word: wodge	start: 1736666892.329792	end: 1736666892.880170
word: algin	start: 1736666892.880192	end: 1736666893.417440
word: zerda	start: 1736666893.417463	end: 1736666893.962745
word: bunje	start: 1736666893.962766	end: 1736666894.511565
word: holks	start: 1736666894.511587	end: 1736666895.042343
word: gibed	start: 1736666895.042365	end: 1736666895.583738
word: sugan	start: 1736666895.583760	end: 1736666896.123390
word: gugas	start: 1736666896.123411	end: 1736666896.406278
word: murks	start: 1736666896.406304	end: 1736666896.937786
word: churr	start: 1736666896.937807	end: 1736666897.237992
word: oubit	start: 1736666897.238014	end: 1736666897.776111
word: alkie	start: 1736666897.776133	end: 1736666898.316499
word: towny	start: 1736666898.316523	end: 1736666898.870484
word: wiver	start: 1736666898.870507	end: 1736666899.417759
word: vogie	start: 1736666899.417782	end: 1736666899.956391
word: tehrs	start: 1736666899.956413	end: 1736666900.497161
word: sowfs	start: 1736666900.497197	end: 1736666900.791628
word: fauld	start: 1736666900.791649	end: 1736666901.334528
word: nides	start: 1736666901.334549	end: 1736666901.877384
word: reded	start: 1736666901.877406	end: 1736666902.047672
word: zincs	start: 1736666902.047705	end: 1736666902.590109
word: coaly	start: 1736666902.590131	end: 1736666903.129631
word: yirks	start: 1736666903.129674	end: 1736666903.680776
word: lotas	start: 1736666903.680798	end: 1736666904.208041
word: umiac	start: 1736666904.208064	end: 1736666904.740618
word: wasts	start: 1736666904.740640	end: 1736666905.055512
word: touzy	start: 1736666905.055533	end: 1736666905.602723
word: flype	start: 1736666905.602748	end: 1736666906.143090
word: tauon	start: 1736666906.143112	end: 1736666906.689621
word: crios	start: 1736666906.689643	end: 1736666907.213233
word: zoeas	start: 1736666907.213255	end: 1736666907.743287
word: rores	start: 1736666907.743313	end: 1736666908.034266
word: gyppo	start: 1736666908.034292	end: 1736666908.337752
word: lweis	start: 1736666908.337776	end: 1736666908.867035
word: doeks	start: 1736666908.867058	end: 1736666909.398512
word: murls	start: 1736666909.398534	end: 1736666909.930010
word: razes	start: 1736666909.930033	end: 1736666910.470071
word: thirl	start: 1736666910.470092	end: 1736666910.999896
word: weets	start: 1736666910.999920	end: 1736666911.303946
word: calfs	start: 1736666911.303970	end: 1736666911.843835
word: ankhs	start: 1736666911.843856	end: 1736666912.380819
word: fuggy	start: 1736666912.380842	end: 1736666912.682222
word: soral	start: 1736666912.682243	end: 1736666913.215591
word: airns	start: 1736666913.215614	end: 1736666913.744756
word: tauld	start: 1736666913.744778	end: 1736666914.300790
word: sooms	start: 1736666914.300814	end: 1736666914.460387
word: goety	start: 1736666914.460409	end: 1736666914.999597
word: kaphs	start: 1736666914.999620	end: 1736666915.537986
word: yowls	start: 1736666915.538009	end: 1736666916.083038
word: flabs	start: 1736666916.083061	end: 1736666916.608165
word: weize	start: 1736666916.608188	end: 1736666916.911190
word: glair	start: 1736666916.911213	end: 1736666917.447325
word: topee	start: 1736666917.447348	end: 1736666917.749624
word: ogler	start: 1736666917.749644	end: 1736666918.280938
word: zanja	start: 1736666918.280960	end: 1736666918.594259
word: kilps	start: 1736666918.594280	end: 1736666919.129066
word: forby	start: 1736666919.129089	end: 1736666919.667815
word: drice	start: 1736666919.667840	end: 1736666920.213560
word: sybbe	start: 1736666920.213585	end: 1736666920.512495
word: ragee	start: 1736666920.512517	end: 1736666920.817500
word: khazi	start: 1736666920.817524	end: 1736666921.368235
word: immit	start: 1736666921.368261	end: 1736666921.530150
word: vealy	start: 1736666921.530172	end: 1736666922.077508
word: ardeb	start: 1736666922.077532	end: 1736666922.615450
word: sprew	start: 1736666922.615472	end: 1736666923.160683
word: patus	start: 1736666923.160706	end: 1736666923.696410
word: rowel	start: 1736666923.696433	end: 1736666924.231163
word: clonk	start: 1736666924.231184	end: 1736666924.776065
word: drouk	start: 1736666924.776087	end: 1736666925.310088
word: quich	start: 1736666925.310113	end: 1736666925.852049
word: golps	start: 1736666925.852072	end: 1736666926.396432
word: emmew	start: 1736666926.396450	end: 1736666926.556713
word: ulnad	start: 1736666926.556744	end: 1736666927.092536
word: snies	start: 1736666927.092558	end: 1736666927.382026
word: sapan	start: 1736666927.382048	end: 1736666927.694368
word: tapen	start: 1736666927.694385	end: 1736666928.241310
word: eched	start: 1736666928.241331	end: 1736666928.532833
word: cymar	start: 1736666928.532853	end: 1736666929.081824
word: biali	start: 1736666929.081849	end: 1736666929.375799
word: zoist	start: 1736666929.375821	end: 1736666929.907318
word: flump	start: 1736666929.907339	end: 1736666930.453030
word: doabs	start: 1736666930.453054	end: 1736666930.986090
word: feens	start: 1736666930.986115	end: 1736666931.284539
word: noser	start: 1736666931.284563	end: 1736666931.822903
word: torrs	start: 1736666931.822925	end: 1736666932.117974
word: weamb	start: 1736666932.117995	end: 1736666932.662866
word: skell	start: 1736666932.662891	end: 1736666932.964119
word: effed	start: 1736666932.964145	end: 1736666933.123520
word: faurd	start: 1736666933.123542	end: 1736666933.674386
word: sazes	start: 1736666933.674408	end: 1736666933.972815
word: toras	start: 1736666933.972835	end: 1736666934.498054
word: gowds	start: 1736666934.498076	end: 1736666935.044988
word: susus	start: 1736666935.045010	end: 1736666935.136719
word: gighe	start: 1736666935.136740	end: 1736666935.427466
word: ergos	start: 1736666935.427483	end: 1736666935.950941
word: axled	start: 1736666935.951007	end: 1736666936.501951
word: hopak	start: 1736666936.501975	end: 1736666937.040756
word: farse	start: 1736666937.040777	end: 1736666937.574206
word: cavas	start: 1736666937.574228	end: 1736666937.881545
word: caese	start: 1736666937.881567	end: 1736666938.180913
word: zincy	start: 1736666938.180935	end: 1736666938.738346
word: amahs	start: 1736666938.738366	end: 1736666939.030691
word: scags	start: 1736666939.030725	end: 1736666939.318799
word: kyloe	start: 1736666939.318820	end: 1736666939.854552
word: shivs	start: 1736666939.854575	end: 1736666940.151123
word: bibes	start: 1736666940.151147	end: 1736666940.445387
word: appay	start: 1736666940.445410	end: 1736666940.620378
word: obied	start: 1736666940.620400	end: 1736666941.157172
word: genas	start: 1736666941.157195	end: 1736666941.700038
word: piert	start: 1736666941.700063	end: 1736666942.253591
word: huzza	start: 1736666942.253615	end: 1736666942.555432
word: tofus	start: 1736666942.555454	end: 1736666943.085011
word: coapt	start: 1736666943.085033	end: 1736666943.629442
word: asdic	start: 1736666943.629481	end: 1736666944.157678
word: psora	start: 1736666944.157699	end: 1736666944.674964
word: fouat	start: 1736666944.674988	end: 1736666945.214187
word: roric	start: 1736666945.214217	end: 1736666945.500916
word: kelps	start: 1736666945.500940	end: 1736666946.040450
word: indew	start: 1736666946.040471	end: 1736666946.588288
word: sklim	start: 1736666946.588314	end: 1736666947.128200
word: ludos	start: 1736666947.128222	end: 1736666947.656245
word: grogs	start: 1736666947.656268	end: 1736666947.938505
word: theic	start: 1736666947.938526	end: 1736666948.481422
word: meved	start: 1736666948.481445	end: 1736666948.787578
word: kaika	start: 1736666948.787599	end: 1736666948.948384
word: hoosh	start: 1736666948.948405	end: 1736666949.106698
word: slipe	start: 1736666949.106721	end: 1736666949.649680
word: slues	start: 1736666949.649706	end: 1736666949.941343
word: idant	start: 1736666949.941366	end: 1736666950.473120
word: tamis	start: 1736666950.473142	end: 1736666951.021661
word: eupad	start: 1736666951.021684	end: 1736666951.559139
word: cromb	start: 1736666951.559161	end: 1736666952.091243
word: realo	start: 1736666952.091264	end: 1736666952.626306
word: scows	start: 1736666952.626328	end: 1736666952.911376
word: tohos	start: 1736666952.911397	end: 1736666953.204197
word: fains	start: 1736666953.204220	end: 1736666953.739584
word: leats	start: 1736666953.739606	end: 1736666954.278215
word: unmew	start: 1736666954.278237	end: 1736666954.817199
word: pagle	start: 1736666954.817222	end: 1736666955.364853
word: tryma	start: 1736666955.364876	end: 1736666955.898743
word: glime	start: 1736666955.898765	end: 1736666956.438430
word: woofs	start: 1736666956.438452	end: 1736666956.740407
word: uplay	start: 1736666956.740433	end: 1736666957.275037
word: boofy	start: 1736666957.275058	end: 1736666957.571628
word: nikab	start: 1736666957.571650	end: 1736666958.107267
word: vills	start: 1736666958.107288	end: 1736666958.417639
word: myope	start: 1736666958.417661	end: 1736666958.951334
word: zibet	start: 1736666958.951357	end: 1736666959.497665
word: undug	start: 1736666959.497687	end: 1736666959.796795
word: foyne	start: 1736666959.796823	end: 1736666960.334758
word: gusle	start: 1736666960.334781	end: 1736666960.859936
word: areae	start: 1736666960.859958	end: 1736666961.022495
word: nidor	start: 1736666961.022516	end: 1736666961.559541
word: taroc	start: 1736666961.559559	end: 1736666962.091321
word: bluds	start: 1736666962.091342	end: 1736666962.620485
word: yawls	start: 1736666962.620507	end: 1736666963.172592
word: octad	start: 1736666963.172612	end: 1736666963.696243
word: ablet	start: 1736666963.696266	end: 1736666964.226883
word: yrneh	start: 1736666964.226905	end: 1736666964.776836
word: genro	start: 1736666964.776857	end: 1736666965.311821
word: doura	start: 1736666965.311843	end: 1736666965.841183
word: pepos	start: 1736666965.841205	end: 1736666966.137413
word: ojime	start: 1736666966.137436	end: 1736666966.666477
word: stire	start: 1736666966.666499	end: 1736666967.189207
word: spods	start: 1736666967.189228	end: 1736666967.473492
word: tozed	start: 1736666967.473514	end: 1736666968.026763
word: ganch	start: 1736666968.026785	end: 1736666968.577162
word: padis	start: 1736666968.577183	end: 1736666969.124922
word: snebs	start: 1736666969.124945	end: 1736666969.411080
word: skaws	start: 1736666969.411103	end: 1736666969.700637
word: goors	start: 1736666969.700659	end: 1736666969.990267
word: faena	start: 1736666969.990290	end: 1736666970.288844
word: preed	start: 1736666970.288865	end: 1736666970.599813
word: swies	start: 1736666970.599834	end: 1736666970.888702
word: rohes	start: 1736666970.888724	end: 1736666971.415184
word: razoo	start: 1736666971.415207	end: 1736666971.720085
word: shoer	start: 1736666971.720106	end: 1736666972.260075
word: mulse	start: 1736666972.260097	end: 1736666972.787789
word: reaks	start: 1736666972.787811	end: 1736666973.318398
word: snush	start: 1736666973.318423	end: 1736666973.617656
word: drack	start: 1736666973.617680	end: 1736666974.155525
word: bravi	start: 1736666974.155546	end: 1736666974.692316
word: jibed	start: 1736666974.692337	end: 1736666975.238235
word: cymas	start: 1736666975.238257	end: 1736666975.769709
word: manty	start: 1736666975.769731	end: 1736666976.313357
word: quoif	start: 1736666976.313381	end: 1736666976.853651
word: gonif	start: 1736666976.853671	end: 1736666977.392728
word: fiest	start: 1736666977.392750	end: 1736666977.927740
word: tenty	start: 1736666977.927767	end: 1736666978.222913
word: faddy	start: 1736666978.222934	end: 1736666978.526331
word: oxter	start: 1736666978.526355	end: 1736666979.059653
word: crudy	start: 1736666979.059674	end: 1736666979.603679
word: choil	start: 1736666979.603699	end: 1736666980.134524
word: clart	start: 1736666980.134539	end: 1736666980.661997
word: rumpo	start: 1736666980.662020	end: 1736666981.198705
word: ghees	start: 1736666981.198727	end: 1736666981.498729
word: zills	start: 1736666981.498751	end: 1736666981.796758
word: popsy	start: 1736666981.796779	end: 1736666982.081635
word: yoofs	start: 1736666982.081656	end: 1736666982.388311
word: lawks	start: 1736666982.388334	end: 1736666982.929252
word: smoko	start: 1736666982.929274	end: 1736666983.227425
word: gorsy	start: 1736666983.227448	end: 1736666983.769543
word: wefte	start: 1736666983.769564	end: 1736666984.068194
word: baels	start: 1736666984.068218	end: 1736666984.602558
word: budas	start: 1736666984.602581	end: 1736666985.131981
word: twals	start: 1736666985.132003	end: 1736666985.668953
word: cylix	start: 1736666985.668974	end: 1736666986.219270
word: gyppy	start: 1736666986.219297	end: 1736666986.384405
word: hiems	start: 1736666986.384424	end: 1736666986.922956
word: miaul	start: 1736666986.922971	end: 1736666987.455050
word: yapok	start: 1736666987.455071	end: 1736666987.995526
word: gussy	start: 1736666987.995548	end: 1736666988.305546
word: slyer	start: 1736666988.305568	end: 1736666988.837406
word: pikis	start: 1736666988.837430	end: 1736666989.130514
word: afara	start: 1736666989.130537	end: 1736666989.295634
word: ctene	start: 1736666989.295655	end: 1736666989.595520
word: rosts	start: 1736666989.595542	end: 1736666989.899142
word: jaggs	start: 1736666989.899164	end: 1736666990.201200
word: embow	start: 1736666990.201222	end: 1736666990.735414
word: swots	start: 1736666990.735437	end: 1736666991.022005
word: kaury	start: 1736666991.022027	end: 1736666991.571893
word: thans	start: 1736666991.571914	end: 1736666992.100241
word: ganof	start: 1736666992.100265	end: 1736666992.644287
word: opter	start: 1736666992.644317	end: 1736666993.175507
word: hudud	start: 1736666993.175530	end: 1736666993.339832
word: notal	start: 1736666993.339854	end: 1736666993.867019
word: yexed	start: 1736666993.867043	end: 1736666994.173676
word: psoae	start: 1736666994.173700	end: 1736666994.698449
word: fumet	start: 1736666994.698471	end: 1736666995.233989
word: sudor	start: 1736666995.234011	end: 1736666995.760411
word: tupek	start: 1736666995.760435	end: 1736666996.306865
word: agaze	start: 1736666996.306927	end: 1736666996.598431
word: civie	start: 1736666996.598455	end: 1736666996.897476
word: pawls	start: 1736666996.897497	end: 1736666997.445278
word: pules	start: 1736666997.445305	end: 1736666997.974060
word: biers	start: 1736666997.974084	end: 1736666998.504268
word: atuas	start: 1736666998.504290	end: 1736666998.797524
word: yaars	start: 1736666998.797546	end: 1736666999.093339
word: nerts	start: 1736666999.093361	end: 1736666999.624609
word: ketol	start: 1736666999.624630	end: 1736667000.160879
word: doxes	start: 1736667000.160897	end: 1736667000.707147
word: koura	start: 1736667000.707168	end: 1736667001.240474
word: cadgy	start: 1736667001.240495	end: 1736667001.796486
word: hulas	start: 1736667001.796512	end: 1736667002.325139
word: darbs	start: 1736667002.325161	end: 1736667002.858631
word: reens	start: 1736667002.858653	end: 1736667003.163871
word: okras	start: 1736667003.163891	end: 1736667003.683110
word: caaed	start: 1736667003.683135	end: 1736667003.982963
word: algid	start: 1736667003.982989	end: 1736667004.529948
word: kypes	start: 1736667004.529974	end: 1736667005.065245
word: mesel	start: 1736667005.065266	end: 1736667005.361116
word: janty	start: 1736667005.361139	end: 1736667005.905431
word: uraos	start: 1736667005.905452	end: 1736667006.434154
word: trats	start: 1736667006.434177	end: 1736667006.715101
word: looey	start: 1736667006.715123	end: 1736667007.012665
word: bawrs	start: 1736667007.012689	end: 1736667007.557677
word: etuis	start: 1736667007.557702	end: 1736667008.084927
word: garum	start: 1736667008.084949	end: 1736667008.624206
word: scuts	start: 1736667008.624231	end: 1736667008.917831
word: ledes	start: 1736667008.917855	end: 1736667009.217346
word: docus	start: 1736667009.217366	end: 1736667009.747767
word: seyen	start: 1736667009.747788	end: 1736667010.046952
word: kains	start: 1736667010.046975	end: 1736667010.593631
word: wiels	start: 1736667010.593652	end: 1736667011.125350
word: soops	start: 1736667011.125373	end: 1736667011.284432
word: yrapt	start: 1736667011.284458	end: 1736667011.817447
word: budis	start: 1736667011.817470	end: 1736667012.360391
word: hykes	start: 1736667012.360415	end: 1736667012.895567
word: masty	start: 1736667012.895590	end: 1736667013.440864
word: smeke	start: 1736667013.440887	end: 1736667013.742195
word: alant	start: 1736667013.742217	end: 1736667014.031640
word: skats	start: 1736667014.031663	end: 1736667014.320756
word: oncer	start: 1736667014.320781	end: 1736667014.849576
word: macle	start: 1736667014.849601	end: 1736667015.397221
word: brere	start: 1736667015.397242	end: 1736667015.561683
word: cepes	start: 1736667015.561705	end: 1736667015.859464
word: ethal	start: 1736667015.859485	end: 1736667016.387312
word: cowps	start: 1736667016.387333	end: 1736667016.930888
word: lehrs	start: 1736667016.930908	end: 1736667017.462225
word: khats	start: 1736667017.462252	end: 1736667017.991491
word: gulpy	start: 1736667017.991512	end: 1736667018.545182
word: stoas	start: 1736667018.545204	end: 1736667018.828953
word: sonly	start: 1736667018.828974	end: 1736667019.369593
word: zitis	start: 1736667019.369614	end: 1736667019.673851
word: boked	start: 1736667019.673872	end: 1736667020.216198
word: slogs	start: 1736667020.216219	end: 1736667020.501197
word: glazy	start: 1736667020.501219	end: 1736667021.053184
word: sarks	start: 1736667021.053209	end: 1736667021.346983
word: fasci	start: 1736667021.347010	end: 1736667021.881841
word: wadts	start: 1736667021.881865	end: 1736667022.434525
word: hauns	start: 1736667022.434551	end: 1736667022.969595
word: zabra	start: 1736667022.969616	end: 1736667023.270233
word: nowts	start: 1736667023.270254	end: 1736667023.808690
word: celom	start: 1736667023.808714	end: 1736667024.348264
word: whort	start: 1736667024.348290	end: 1736667024.879951
word: oidia	start: 1736667024.879973	end: 1736667025.171674
word: subah	start: 1736667025.171696	end: 1736667025.711725
word: scapi	start: 1736667025.711746	end: 1736667026.238872
word: haick	start: 1736667026.238897	end: 1736667026.779917
word: mumms	start: 1736667026.779946	end: 1736667026.953372
word: dhaks	start: 1736667026.953394	end: 1736667027.487464
word: gerle	start: 1736667027.487485	end: 1736667027.784868
word: accas	start: 1736667027.784889	end: 1736667027.940454
word: rojis	start: 1736667027.940475	end: 1736667028.481847
word: howff	start: 1736667028.481869	end: 1736667028.784843
word: rheme	start: 1736667028.784867	end: 1736667029.084841
word: duded	start: 1736667029.084864	end: 1736667029.250793
word: gulfy	start: 1736667029.250815	end: 1736667029.803650
word: ehing	start: 1736667029.803675	end: 1736667030.339464
word: rigol	start: 1736667030.339488	end: 1736667030.869095
word: roums	start: 1736667030.869116	end: 1736667031.403431
word: rurps	start: 1736667031.403454	end: 1736667031.687694
word: yorps	start: 1736667031.687719	end: 1736667032.219422
word: naiks	start: 1736667032.219446	end: 1736667032.771967
word: defis	start: 1736667032.771988	end: 1736667033.307196
word: bilks	start: 1736667033.307218	end: 1736667033.843670
word: gismo	start: 1736667033.843692	end: 1736667034.382067
word: viewy	start: 1736667034.382089	end: 1736667034.930892
word: ditts	start: 1736667034.930914	end: 1736667035.237282
word: makis	start: 1736667035.237309	end: 1736667035.790599
word: khuds	start: 1736667035.790620	end: 1736667036.322364
word: navar	start: 1736667036.322386	end: 1736667036.624321
word: sengi	start: 1736667036.624344	end: 1736667037.171159
word: ummas	start: 1736667037.171181	end: 1736667037.459317
word: firry	start: 1736667037.459338	end: 1736667037.761178
word: yales	start: 1736667037.761202	end: 1736667038.314849
word: fichu	start: 1736667038.314872	end: 1736667038.867318
word: blite	start: 1736667038.867340	end: 1736667039.408952
word: adsum	start: 1736667039.408973	end: 1736667039.947471
word: gawps	start: 1736667039.947499	end: 1736667040.488655
word: coyau	start: 1736667040.488677	end: 1736667041.024754
word: skiey	start: 1736667041.024776	end: 1736667041.568754
word: brool	start: 1736667041.568779	end: 1736667041.863763
word: enarm	start: 1736667041.863789	end: 1736667042.392674
word: doxed	start: 1736667042.392696	end: 1736667042.685859
word: heles	start: 1736667042.685881	end: 1736667042.988272
word: icier	start: 1736667042.988291	end: 1736667043.272842
word: irone	start: 1736667043.272863	end: 1736667043.797889
word: eevns	start: 1736667043.797910	end: 1736667044.091814
word: pyots	start: 1736667044.091836	end: 1736667044.631479
word: proas	start: 1736667044.631498	end: 1736667045.151799
word: aflaj	start: 1736667045.151825	end: 1736667045.440048
word: igged	start: 1736667045.440070	end: 1736667045.733851
word: maare	start: 1736667045.733874	end: 1736667046.038878
word: odist	start: 1736667046.038900	end: 1736667046.563434
word: pusle	start: 1736667046.563458	end: 1736667047.093813
word: huers	start: 1736667047.093831	end: 1736667047.630744
word: queyn	start: 1736667047.630767	end: 1736667048.171851
word: tweer	start: 1736667048.171872	end: 1736667048.470714
word: sowps	start: 1736667048.470736	end: 1736667048.759388
word: lalls	start: 1736667048.759414	end: 1736667048.924385
word: quass	start: 1736667048.924406	end: 1736667049.234039
word: doilt	start: 1736667049.234060	end: 1736667049.769071
word: triol	start: 1736667049.769093	end: 1736667050.298638
word: befog	start: 1736667050.298663	end: 1736667050.843341
word: gaths	start: 1736667050.843363	end: 1736667051.381256
word: pawas	start: 1736667051.381279	end: 1736667051.678138
word: gutty	start: 1736667051.678159	end: 1736667051.988068
word: ulzie	start: 1736667051.988092	end: 1736667052.528463
word: rexes	start: 1736667052.528484	end: 1736667052.826604
word: japes	start: 1736667052.826626	end: 1736667053.372970
word: surra	start: 1736667053.372992	end: 1736667053.669448
word: gusli	start: 1736667053.669472	end: 1736667054.199764
word: flawy	start: 1736667054.199788	end: 1736667054.750663
word: jougs	start: 1736667054.750689	end: 1736667055.279876
word: haoma	start: 1736667055.279907	end: 1736667055.578952
word: taish	start: 1736667055.578973	end: 1736667056.123053
word: cezve	start: 1736667056.123078	end: 1736667056.430443
word: goary	start: 1736667056.430515	end: 1736667056.963083
word: keets	start: 1736667056.963101	end: 1736667057.259018
word: kiths	start: 1736667057.259039	end: 1736667057.803662
word: conge	start: 1736667057.803685	end: 1736667058.343464
word: napas	start: 1736667058.343488	end: 1736667058.638905
word: gyron	start: 1736667058.638925	end: 1736667059.181242
word: thymi	start: 1736667059.181265	end: 1736667059.726163
word: dirke	start: 1736667059.726184	end: 1736667060.264717
word: spawl	start: 1736667060.264739	end: 1736667060.806132
word: oorie	start: 1736667060.806153	end: 1736667061.090390
word: soole	start: 1736667061.090412	end: 1736667061.382515
word: sophs	start: 1736667061.382536	end: 1736667061.673941
word: hauds	start: 1736667061.673962	end: 1736667062.223188
word: jirre	start: 1736667062.223210	end: 1736667062.519506
word: iotas	start: 1736667062.519530	end: 1736667063.039950
word: speug	start: 1736667063.039972	end: 1736667063.583352
word: nying	start: 1736667063.583373	end: 1736667063.871946
word: capul	start: 1736667063.871970	end: 1736667064.413126
word: garms	start: 1736667064.413152	end: 1736667064.944625
word: bunns	start: 1736667064.944645	end: 1736667065.252666
word: fenks	start: 1736667065.252690	end: 1736667065.792606
word: cagot	start: 1736667065.792627	end: 1736667066.333245
word: leuds	start: 1736667066.333266	end: 1736667066.876922
word: unapt	start: 1736667066.876943	end: 1736667067.409954
word: favas	start: 1736667067.409975	end: 1736667067.711150
word: naggy	start: 1736667067.711173	end: 1736667068.024562
word: tryps	start: 1736667068.024585	end: 1736667068.557953
word: snift	start: 1736667068.557975	end: 1736667069.092033
word: treif	start: 1736667069.092056	end: 1736667069.634581
word: bawty	start: 1736667069.634606	end: 1736667070.185873
word: resee	start: 1736667070.185896	end: 1736667070.368623
word: laked	start: 1736667070.368648	end: 1736667070.931140
word: besti	start: 1736667070.931162	end: 1736667071.490711
word: crogs	start: 1736667071.490734	end: 1736667072.035252
word: naams	start: 1736667072.035273	end: 1736667072.338764
word: cruds	start: 1736667072.338785	end: 1736667072.895238
word: scudi	start: 1736667072.895261	end: 1736667073.443566
word: norks	start: 1736667073.443587	end: 1736667073.999277
word: dahls	start: 1736667073.999305	end: 1736667074.552538
word: kiers	start: 1736667074.552565	end: 1736667075.097653
word: vinic	start: 1736667075.097674	end: 1736667075.407071
word: sypes	start: 1736667075.407094	end: 1736667075.714332
word: dunsh	start: 1736667075.714355	end: 1736667076.270357
word: taggy	start: 1736667076.270378	end: 1736667076.584630
word: unlid	start: 1736667076.584653	end: 1736667077.148090
word: monal	start: 1736667077.148114	end: 1736667077.697069
word: atilt	start: 1736667077.697093	end: 1736667078.001345
word: wersh	start: 1736667078.001366	end: 1736667078.566060
word: hillo	start: 1736667078.566076	end: 1736667078.865968
word: bomas	start: 1736667078.865991	end: 1736667079.393164
word: yupon	start: 1736667079.393186	end: 1736667079.928992
word: dobes	start: 1736667079.929017	end: 1736667080.465679
word: piend	start: 1736667080.465700	end: 1736667081.002218
word: odals	start: 1736667081.002242	end: 1736667081.532982
word: punty	start: 1736667081.533005	end: 1736667082.074705
word: slaws	start: 1736667082.074728	end: 1736667082.362572
word: liart	start: 1736667082.362607	end: 1736667082.901950
word: smews	start: 1736667082.901974	end: 1736667083.191106
word: toged	start: 1736667083.191129	end: 1736667083.725465
word: umphs	start: 1736667083.725487	end: 1736667084.259605
word: japed	start: 1736667084.259629	end: 1736667084.800636
word: erugo	start: 1736667084.800669	end: 1736667085.331112
word: flued	start: 1736667085.331133	end: 1736667085.873307
word: yucko	start: 1736667085.873331	end: 1736667086.409267
word: trigs	start: 1736667086.409292	end: 1736667086.944756
word: borms	start: 1736667086.944779	end: 1736667087.473693
word: cumec	start: 1736667087.473714	end: 1736667087.763451
word: arked	start: 1736667087.763471	end: 1736667088.314315
word: paven	start: 1736667088.314337	end: 1736667088.859493
word: troad	start: 1736667088.859510	end: 1736667089.383183
word: cooze	start: 1736667089.383204	end: 1736667089.692567
word: diact	start: 1736667089.692589	end: 1736667090.227260
word: leirs	start: 1736667090.227282	end: 1736667090.755808
word: hoghs	start: 1736667090.755830	end: 1736667091.050507
word: skyfs	start: 1736667091.050530	end: 1736667091.340688
word: obias	start: 1736667091.340708	end: 1736667091.858881
word: gorms	start: 1736667091.858902	end: 1736667092.394021
word: konbu	start: 1736667092.394045	end: 1736667092.931107
word: toppy	start: 1736667092.931132	end: 1736667093.230045
word: elogy	start: 1736667093.230074	end: 1736667093.763913
word: cahow	start: 1736667093.763934	end: 1736667094.314424
word: mohur	start: 1736667094.314450	end: 1736667094.846000
word: tawed	start: 1736667094.846031	end: 1736667095.404369
word: bajus	start: 1736667095.404390	end: 1736667095.945359
word: abbed	start: 1736667095.945385	end: 1736667096.242192
word: prunt	start: 1736667096.242213	end: 1736667096.781617
word: mongs	start: 1736667096.781641	end: 1736667097.317711
word: laids	start: 1736667097.317731	end: 1736667097.852576
word: avyze	start: 1736667097.852597	end: 1736667098.414665
word: kudus	start: 1736667098.414691	end: 1736667098.705318
word: bonze	start: 1736667098.705342	end: 1736667099.245370
word: sotol	start: 1736667099.245393	end: 1736667099.539170
word: oaves	start: 1736667099.539191	end: 1736667100.082868
word: dwile	start: 1736667100.082891	end: 1736667100.620060
word: pipul	start: 1736667100.620083	end: 1736667100.908057
word: imbar	start: 1736667100.908098	end: 1736667101.446186
word: ebbet	start: 1736667101.446206	end: 1736667101.608957
word: stied	start: 1736667101.608980	end: 1736667102.155792
word: broos	start: 1736667102.155815	end: 1736667102.454961
word: fouet	start: 1736667102.454982	end: 1736667103.006610
word: dwine	start: 1736667103.006632	end: 1736667103.545395
word: otary	start: 1736667103.545415	end: 1736667104.069620
word: gemel	start: 1736667104.069644	end: 1736667104.374258
word: odyle	start: 1736667104.374282	end: 1736667104.905198
word: mened	start: 1736667104.905222	end: 1736667105.207146
word: cital	start: 1736667105.207168	end: 1736667105.755166
word: pilaw	start: 1736667105.755187	end: 1736667106.291062
word: potto	start: 1736667106.291084	end: 1736667106.454989
word: fazes	start: 1736667106.455010	end: 1736667107.005136
word: dwams	start: 1736667107.005157	end: 1736667107.546030
word: zoris	start: 1736667107.546057	end: 1736667108.075969
word: thewy	start: 1736667108.075990	end: 1736667108.618861
word: picra	start: 1736667108.618882	end: 1736667109.161246
word: mochs	start: 1736667109.161263	end: 1736667109.693005
word: lezza	start: 1736667109.693027	end: 1736667109.995760
word: snary	start: 1736667109.995783	end: 1736667110.535159
word: qorma	start: 1736667110.535183	end: 1736667111.065113
word: imaum	start: 1736667111.065139	end: 1736667111.355617
