word: wince	start: 1736660332.828661	end: 1736660333.865756
word: paolo	start: 1736662597.802552	end: 1736662598.381946
word: reffo	start: 1736662598.381962	end: 1736662598.987791
word: maron	start: 1736662598.987808	end: 1736662600.048839
word: wails	start: 1736662600.048855	end: 1736662601.088023
word: maror	start: 1736662601.088040	end: 1736662601.685966
word: jambe	start: 1736662601.685984	end: 1736662602.743491
word: kiang	start: 1736662602.743513	end: 1736662603.797900
word: tutti	start: 1736662603.797918	end: 1736662604.143611
word: colly	start: 1736662604.143626	end: 1736662604.742572
word: soyas	start: 1736662604.742593	end: 1736662605.320608
word: cuddy	start: 1736662605.320624	end: 1736662605.930195
word: jelab	start: 1736662605.930210	end: 1736662606.984154
word: bluff	start: 1736662606.984170	end: 1736662607.583442
word: sexts	start: 1736662607.583461	end: 1736662608.174999
word: mohel	start: 1736662608.175014	end: 1736662609.219749
word: ratty	start: 1736662609.219765	end: 1736662609.824148
word: oppos	start: 1736662609.824166	end: 1736662610.147210
word: lazzi	start: 1736662610.147278	end: 1736662610.751698
word: wiled	start: 1736662610.751729	end: 1736662611.795727
word: lazzo	start: 1736662611.795756	end: 1736662612.394001
word: fasts	start: 1736662612.394021	end: 1736662612.993370
word: zanza	start: 1736662612.993391	end: 1736662613.306831
word: porns	start: 1736662613.306847	end: 1736662614.367204
word: bitou	start: 1736662614.367255	end: 1736662615.427626
word: zanze	start: 1736662615.427649	end: 1736662616.005686
word: irony	start: 1736662616.005718	end: 1736662617.072479
word: wiles	start: 1736662617.072495	end: 1736662618.102100
word: kamik	start: 1736662618.102116	end: 1736662618.677434
word: gonks	start: 1736662618.677450	end: 1736662619.737194
word: mikra	start: 1736662619.737210	end: 1736662620.799863
word: scrog	start: 1736662620.799879	end: 1736662621.889712
word: talpa	start: 1736662621.889729	end: 1736662622.477034
word: seare	start: 1736662622.477051	end: 1736662623.085829
word: axman	start: 1736662623.085844	end: 1736662623.679256
word: mured	start: 1736662623.679275	end: 1736662624.732603
word: bogle	start: 1736662624.732619	end: 1736662625.787506
word: sears	start: 1736662625.787524	end: 1736662626.379261
word: tiers	start: 1736662626.379276	end: 1736662627.426366
word: shyly	start: 1736662627.426382	end: 1736662628.040351
word: bemad	start: 1736662628.040367	end: 1736662629.094035
word: ratus	start: 1736662629.094050	end: 1736662630.151505
word: tutus	start: 1736662630.151523	end: 1736662630.477387
word: rales	start: 1736662630.477402	end: 1736662631.520548
word: shout	start: 1736662631.520575	end: 1736662632.594110
word: sagos	start: 1736662632.594130	end: 1736662633.184144
word: woven	start: 1736662633.184161	end: 1736662634.248643
word: sield	start: 1736662634.248660	end: 1736662635.320055
word: trave	start: 1736662635.320071	end: 1736662636.371560
word: nicht	start: 1736662636.371592	end: 1736662637.446320
word: realm	start: 1736662637.446337	end: 1736662638.504119
word: faker	start: 1736662638.504135	end: 1736662639.547529
word: undee	start: 1736662639.547545	end: 1736662640.146385
word: reals	start: 1736662640.146403	end: 1736662641.199409
word: speck	start: 1736662641.199426	end: 1736662642.288341
word: canid	start: 1736662642.288372	end: 1736662643.347068
word: larks	start: 1736662643.347084	end: 1736662644.394777
word: coved	start: 1736662644.394794	end: 1736662645.452045
word: rubby	start: 1736662645.452060	end: 1736662646.059530
word: uptak	start: 1736662646.059552	end: 1736662647.124589
word: prior	start: 1736662647.124605	end: 1736662647.721615
word: specs	start: 1736662647.721632	end: 1736662648.323911
word: spect	start: 1736662648.323927	end: 1736662649.404056
word: subha	start: 1736662649.404073	end: 1736662650.492059
word: blays	start: 1736662650.492086	end: 1736662651.542151
word: clunk	start: 1736662651.542168	end: 1736662652.618610
word: slaid	start: 1736662652.618626	end: 1736662653.692888
word: gaucy	start: 1736662653.692905	end: 1736662654.764520
word: roofy	start: 1736662654.764537	end: 1736662655.368272
word: mocks	start: 1736662655.368291	end: 1736662656.431760
word: louma	start: 1736662656.431776	end: 1736662657.483258
word: gosht	start: 1736662657.483273	end: 1736662658.536876
word: cibol	start: 1736662658.536891	end: 1736662659.609165
word: gnash	start: 1736662659.609182	end: 1736662660.657591
word: jiffs	start: 1736662660.657608	end: 1736662661.249110
word: cases	start: 1736662661.249125	end: 1736662661.840099
word: alate	start: 1736662661.840117	end: 1736662662.419760
word: banco	start: 1736662662.419777	end: 1736662663.478786
word: joual	start: 1736662663.478801	end: 1736662664.526144
word: jiffy	start: 1736662664.526159	end: 1736662665.118600
word: bancs	start: 1736662665.118616	end: 1736662666.170833
word: rests	start: 1736662666.170852	end: 1736662666.775853
word: wilga	start: 1736662666.775869	end: 1736662667.834526
word: cains	start: 1736662667.834542	end: 1736662668.886978
word: hazed	start: 1736662668.886995	end: 1736662669.960353
word: salle	start: 1736662669.960391	end: 1736662670.552342
word: dilly	start: 1736662670.552360	end: 1736662671.152367
word: nurls	start: 1736662671.152384	end: 1736662672.201614
word: blaze	start: 1736662672.201629	end: 1736662673.259809
word: hazes	start: 1736662673.259825	end: 1736662674.316358
word: marra	start: 1736662674.316374	end: 1736662674.647478
word: penna	start: 1736662674.647494	end: 1736662675.243181
word: ordos	start: 1736662675.243290	end: 1736662675.817017
word: hoagy	start: 1736662675.817033	end: 1736662676.868901
word: marri	start: 1736662676.868917	end: 1736662677.459208
word: phene	start: 1736662677.459226	end: 1736662678.067152
word: refis	start: 1736662678.067168	end: 1736662679.139180
word: nomic	start: 1736662679.139217	end: 1736662680.203886
word: patka	start: 1736662680.203902	end: 1736662680.809712
word: ables	start: 1736662680.809733	end: 1736662681.856235
word: vitro	start: 1736662681.856258	end: 1736662682.907429
word: icing	start: 1736662682.907445	end: 1736662683.496837
word: reked	start: 1736662683.496852	end: 1736662684.102059
word: rotch	start: 1736662684.102074	end: 1736662685.193641
word: shown	start: 1736662685.193673	end: 1736662686.275672
word: chief	start: 1736662686.275692	end: 1736662687.346391
word: vasal	start: 1736662687.346407	end: 1736662687.933329
word: bands	start: 1736662687.933345	end: 1736662688.976504
word: demoi	start: 1736662688.976522	end: 1736662690.030217
word: louns	start: 1736662690.030233	end: 1736662691.083903
word: demon	start: 1736662691.083920	end: 1736662692.144405
word: peise	start: 1736662692.144434	end: 1736662692.742190
word: peach	start: 1736662692.742213	end: 1736662693.799147
word: bilbo	start: 1736662693.799163	end: 1736662694.387172
word: reans	start: 1736662694.387188	end: 1736662695.441851
word: fique	start: 1736662695.441873	end: 1736662696.497248
word: tooth	start: 1736662696.497262	end: 1736662696.817996
word: geeps	start: 1736662696.818011	end: 1736662697.421544
word: aigas	start: 1736662697.421560	end: 1736662697.997558
word: unica	start: 1736662697.997573	end: 1736662699.041789
word: lawin	start: 1736662699.041819	end: 1736662700.124026
word: baned	start: 1736662700.124045	end: 1736662701.179841
word: tithe	start: 1736662701.179857	end: 1736662701.773641
word: nimbi	start: 1736662701.773660	end: 1736662702.397109
word: agila	start: 1736662702.397126	end: 1736662703.000073
word: gazal	start: 1736662703.000091	end: 1736662703.618949
word: wanle	start: 1736662703.618965	end: 1736662704.681176
word: error	start: 1736662704.681192	end: 1736662705.043993
word: biggy	start: 1736662705.044010	end: 1736662705.661536
word: patly	start: 1736662705.661555	end: 1736662706.737615
word: loche	start: 1736662706.737629	end: 1736662707.821359
word: dempt	start: 1736662707.821375	end: 1736662708.919364
word: cogue	start: 1736662708.919380	end: 1736662710.003005
word: rubel	start: 1736662710.003021	end: 1736662711.087030
word: wanly	start: 1736662711.087045	end: 1736662712.147400
word: oomph	start: 1736662712.147417	end: 1736662712.726791
word: rubes	start: 1736662712.726808	end: 1736662713.782503
word: skulk	start: 1736662713.782519	end: 1736662714.389380
word: kamme	start: 1736662714.389396	end: 1736662714.979301
word: basan	start: 1736662714.979316	end: 1736662715.577798
word: wilis	start: 1736662715.577814	end: 1736662716.173436
word: gings	start: 1736662716.173453	end: 1736662716.746421
word: rugae	start: 1736662716.746438	end: 1736662717.801376
word: pownd	start: 1736662717.801391	end: 1736662718.879053
word: cilia	start: 1736662718.879077	end: 1736662719.481285
word: momes	start: 1736662719.481308	end: 1736662720.039213
word: pagan	start: 1736662720.039229	end: 1736662720.633866
word: acers	start: 1736662720.633881	end: 1736662721.682716
word: nohow	start: 1736662721.682733	end: 1736662722.287420
word: toges	start: 1736662722.287435	end: 1736662723.335808
word: vangs	start: 1736662723.335823	end: 1736662724.390676
word: bigha	start: 1736662724.390691	end: 1736662725.469212
word: cobza	start: 1736662725.469227	end: 1736662726.547409
word: vilde	start: 1736662726.547424	end: 1736662727.612480
word: whigs	start: 1736662727.612501	end: 1736662728.680622
word: eider	start: 1736662728.680639	end: 1736662729.272550
word: sepic	start: 1736662729.272567	end: 1736662730.359315
word: codas	start: 1736662730.359343	end: 1736662731.402951
word: roted	start: 1736662731.402969	end: 1736662732.448401
word: hauld	start: 1736662732.448417	end: 1736662733.511637
word: moras	start: 1736662733.511702	end: 1736662734.557498
word: brush	start: 1736662734.557513	end: 1736662735.622807
word: geoid	start: 1736662735.622839	end: 1736662736.680644
word: jukus	start: 1736662736.680660	end: 1736662737.276550
word: derma	start: 1736662737.276565	end: 1736662738.342283
word: locis	start: 1736662738.342309	end: 1736662739.395896
word: vails	start: 1736662739.395910	end: 1736662740.431315
word: hokas	start: 1736662740.431333	end: 1736662741.482926
word: dodgy	start: 1736662741.482942	end: 1736662742.062655
word: bolls	start: 1736662742.062673	end: 1736662742.662318
word: ornis	start: 1736662742.662361	end: 1736662743.730306
word: sulci	start: 1736662743.730322	end: 1736662744.821350
word: priss	start: 1736662744.821368	end: 1736662745.415261
word: shtup	start: 1736662745.415276	end: 1736662746.508356
word: exeme	start: 1736662746.508374	end: 1736662746.859816
word: tepoy	start: 1736662746.859835	end: 1736662747.928249
word: kells	start: 1736662747.928267	end: 1736662748.506969
word: apted	start: 1736662748.507012	end: 1736662749.574156
word: hahas	start: 1736662749.574173	end: 1736662749.890273
word: taluk	start: 1736662749.890289	end: 1736662751.034313
word: feods	start: 1736662751.034330	end: 1736662752.100997
word: finch	start: 1736662752.101014	end: 1736662753.207059
word: wanna	start: 1736662753.207080	end: 1736662753.545957
word: waxer	start: 1736662753.545972	end: 1736662754.588035
word: caird	start: 1736662754.588052	end: 1736662755.638291
word: asker	start: 1736662755.638312	end: 1736662756.698189
word: geyan	start: 1736662756.698208	end: 1736662757.739042
word: lomas	start: 1736662757.739058	end: 1736662758.794303
word: biled	start: 1736662758.794322	end: 1736662759.892812
word: bruts	start: 1736662759.892834	end: 1736662760.950209
word: etats	start: 1736662760.950224	end: 1736662761.546083
word: biles	start: 1736662761.546098	end: 1736662762.602834
word: inure	start: 1736662762.602849	end: 1736662763.652480
word: emule	start: 1736662763.652497	end: 1736662764.239979
word: ileum	start: 1736662764.240008	end: 1736662765.292590
word: hebes	start: 1736662765.292606	end: 1736662765.895693
word: nihil	start: 1736662765.895707	end: 1736662766.492904
word: ileus	start: 1736662766.492930	end: 1736662767.536137
word: jiaos	start: 1736662767.536153	end: 1736662768.569597
word: miche	start: 1736662768.569612	end: 1736662769.628561
word: slane	start: 1736662769.628582	end: 1736662770.682646
word: sojus	start: 1736662770.682661	end: 1736662771.272738
word: archi	start: 1736662771.272759	end: 1736662772.348278
word: heeze	start: 1736662772.348299	end: 1736662772.716409
word: guano	start: 1736662772.716424	end: 1736662773.781426
word: quonk	start: 1736662773.781445	end: 1736662774.855593
word: guans	start: 1736662774.855628	end: 1736662775.908063
word: eyrir	start: 1736662775.908080	end: 1736662776.514068
word: loury	start: 1736662776.514085	end: 1736662777.585058
word: menad	start: 1736662777.585074	end: 1736662778.637700
word: agios	start: 1736662778.637716	end: 1736662779.694813
word: xerox	start: 1736662779.694828	end: 1736662780.268661
word: rhyme	start: 1736662780.268677	end: 1736662781.342440
word: fetas	start: 1736662781.342458	end: 1736662782.380358
word: kevel	start: 1736662782.380375	end: 1736662782.991942
word: typed	start: 1736662782.991965	end: 1736662784.073123
word: locks	start: 1736662784.073151	end: 1736662785.143164
word: speil	start: 1736662785.143190	end: 1736662786.218459
word: toyon	start: 1736662786.218475	end: 1736662786.823214
word: zineb	start: 1736662786.823231	end: 1736662787.887831
word: toyos	start: 1736662787.887846	end: 1736662788.491575
word: grese	start: 1736662788.491590	end: 1736662789.072184
word: speir	start: 1736662789.072200	end: 1736662790.136910
word: willy	start: 1736662790.136925	end: 1736662790.743538
word: augur	start: 1736662790.743553	end: 1736662791.353486
word: sites	start: 1736662791.353501	end: 1736662791.941557
word: types	start: 1736662791.941573	end: 1736662792.993840
word: typey	start: 1736662792.993860	end: 1736662793.599993
word: zines	start: 1736662793.600040	end: 1736662794.646163
word: inust	start: 1736662794.646178	end: 1736662795.720109
word: sprug	start: 1736662795.720125	end: 1736662796.802531
word: feoff	start: 1736662796.802546	end: 1736662797.132469
word: iftar	start: 1736662797.132485	end: 1736662798.188544
word: jawan	start: 1736662798.188560	end: 1736662798.789126
word: waits	start: 1736662798.789144	end: 1736662799.842631
word: ceria	start: 1736662799.842647	end: 1736662800.886905
word: colts	start: 1736662800.886960	end: 1736662801.946471
word: stick	start: 1736662801.946486	end: 1736662803.037004
word: ceric	start: 1736662803.037020	end: 1736662803.606259
word: louse	start: 1736662803.606275	end: 1736662804.660664
word: tweep	start: 1736662804.660680	end: 1736662805.266339
word: fremd	start: 1736662805.266355	end: 1736662806.344086
word: donah	start: 1736662806.344107	end: 1736662807.408268
word: tweet	start: 1736662807.408284	end: 1736662807.733798
word: fleek	start: 1736662807.733814	end: 1736662808.341259
word: gazes	start: 1736662808.341275	end: 1736662809.396691
word: divis	start: 1736662809.396708	end: 1736662809.997399
word: casky	start: 1736662809.997415	end: 1736662811.069360
word: donas	start: 1736662811.069375	end: 1736662812.126725
word: blunk	start: 1736662812.126749	end: 1736662813.214620
word: fleer	start: 1736662813.214636	end: 1736662813.811486
word: budge	start: 1736662813.811504	end: 1736662814.869943
word: blunt	start: 1736662814.869959	end: 1736662815.941707
word: pesos	start: 1736662815.941726	end: 1736662816.529721
word: deeds	start: 1736662816.529741	end: 1736662816.862778
word: rhyne	start: 1736662816.862795	end: 1736662817.933707
word: bolos	start: 1736662817.933723	end: 1736662818.528066
word: lurgi	start: 1736662818.528082	end: 1736662819.612105
word: pirns	start: 1736662819.612121	end: 1736662820.686065
word: bilgy	start: 1736662820.686083	end: 1736662821.779292
word: sulfo	start: 1736662821.779315	end: 1736662822.862051
word: paged	start: 1736662822.862066	end: 1736662823.922356
word: codec	start: 1736662823.922371	end: 1736662824.496494
word: karma	start: 1736662824.496511	end: 1736662825.087874
word: pager	start: 1736662825.087890	end: 1736662826.134532
word: adeem	start: 1736662826.134548	end: 1736662826.737643
word: cundy	start: 1736662826.737661	end: 1736662827.811020
word: lawns	start: 1736662827.811039	end: 1736662828.867228
word: trull	start: 1736662828.867244	end: 1736662829.467122
word: frena	start: 1736662829.467137	end: 1736662830.508205
word: froes	start: 1736662830.508227	end: 1736662831.553612
word: mores	start: 1736662831.553630	end: 1736662832.585115
word: yonic	start: 1736662832.585131	end: 1736662833.650004
word: wived	start: 1736662833.650020	end: 1736662834.716403
word: banjo	start: 1736662834.716417	end: 1736662835.785605
word: truly	start: 1736662835.785621	end: 1736662836.865857
word: nomos	start: 1736662836.865871	end: 1736662837.471011
word: gryce	start: 1736662837.471029	end: 1736662838.528546
word: rotis	start: 1736662838.528567	end: 1736662839.582496
word: louts	start: 1736662839.582514	end: 1736662840.630466
word: fetch	start: 1736662840.630482	end: 1736662841.706185
word: dunks	start: 1736662841.706217	end: 1736662842.776071
word: demur	start: 1736662842.776087	end: 1736662843.838883
word: nurse	start: 1736662843.838908	end: 1736662844.874556
word: pirog	start: 1736662844.874572	end: 1736662845.941984
word: salsa	start: 1736662845.942010	end: 1736662846.272020
word: glode	start: 1736662846.272038	end: 1736662847.324122
word: fidos	start: 1736662847.324137	end: 1736662848.365949
word: salse	start: 1736662848.365963	end: 1736662848.961084
word: tiyin	start: 1736662848.961104	end: 1736662849.562977
word: hokey	start: 1736662849.562992	end: 1736662850.623160
word: cives	start: 1736662850.623176	end: 1736662851.667479
word: zings	start: 1736662851.667495	end: 1736662852.720332
word: roons	start: 1736662852.720348	end: 1736662853.317663
word: hapus	start: 1736662853.317678	end: 1736662854.370657
word: whilk	start: 1736662854.370673	end: 1736662855.471085
word: zingy	start: 1736662855.471102	end: 1736662856.566475
word: ravel	start: 1736662856.566526	end: 1736662857.648497
word: raven	start: 1736662857.648514	end: 1736662858.730899
word: micks	start: 1736662858.730915	end: 1736662859.813161
word: lomed	start: 1736662859.813178	end: 1736662860.872398
word: ravey	start: 1736662860.872436	end: 1736662861.941961
word: hamal	start: 1736662861.941977	end: 1736662862.549895
word: chili	start: 1736662862.549911	end: 1736662863.139454
word: geyer	start: 1736662863.139486	end: 1736662863.739285
word: chill	start: 1736662863.739306	end: 1736662864.338798
word: ghast	start: 1736662864.338814	end: 1736662865.380188
word: flegs	start: 1736662865.380204	end: 1736662866.431879
word: techs	start: 1736662866.431894	end: 1736662867.493238
word: lummy	start: 1736662867.493253	end: 1736662868.094374
word: peize	start: 1736662868.094390	end: 1736662868.702531
word: scody	start: 1736662868.702548	end: 1736662869.797967
word: dhaba	start: 1736662869.797983	end: 1736662870.403552
word: fiscs	start: 1736662870.403568	end: 1736662871.009074
word: gyeld	start: 1736662871.009098	end: 1736662872.060763
word: ouens	start: 1736662872.060779	end: 1736662873.119057
word: mumsy	start: 1736662873.119073	end: 1736662873.700895
word: unsaw	start: 1736662873.700911	end: 1736662874.763765
word: unsay	start: 1736662874.763782	end: 1736662875.820844
word: poods	start: 1736662875.820860	end: 1736662876.425335
word: hamba	start: 1736662876.425362	end: 1736662877.031081
word: guard	start: 1736662877.031096	end: 1736662878.097175
word: slart	start: 1736662878.097192	end: 1736662879.163743
word: kybos	start: 1736662879.163759	end: 1736662880.224229
word: chimb	start: 1736662880.224243	end: 1736662881.313050
word: verge	start: 1736662881.313066	end: 1736662881.904977
word: zoaea	start: 1736662881.905003	end: 1736662882.502838
word: jumbo	start: 1736662882.502855	end: 1736662883.575140
word: jammy	start: 1736662883.575155	end: 1736662884.175163
word: scena	start: 1736662884.175180	end: 1736662885.235364
word: ghats	start: 1736662885.235380	end: 1736662886.284727
word: patsy	start: 1736662886.284743	end: 1736662887.333214
word: oracy	start: 1736662887.333230	end: 1736662888.406179
word: norma	start: 1736662888.406196	end: 1736662889.469011
word: bunas	start: 1736662889.469027	end: 1736662890.506207
word: jumby	start: 1736662890.506223	end: 1736662891.579536
word: jelly	start: 1736662891.579553	end: 1736662892.170935
word: salue	start: 1736662892.170954	end: 1736662893.219948
word: typic	start: 1736662893.219963	end: 1736662894.297284
word: hacks	start: 1736662894.297304	end: 1736662895.350336
word: scent	start: 1736662895.350352	end: 1736662896.416451
word: norms	start: 1736662896.416467	end: 1736662897.480097
word: menes	start: 1736662897.480113	end: 1736662898.070936
word: fusts	start: 1736662898.070951	end: 1736662898.673985
word: avows	start: 1736662898.674002	end: 1736662899.750384
word: undos	start: 1736662899.750399	end: 1736662900.810368
word: vaxes	start: 1736662900.810394	end: 1736662901.858434
word: ulcer	start: 1736662901.858451	end: 1736662902.917716
word: pooed	start: 1736662902.917732	end: 1736662903.502776
word: grews	start: 1736662903.502791	end: 1736662904.569500
word: sekts	start: 1736662904.569515	end: 1736662905.155658
word: roops	start: 1736662905.155681	end: 1736662905.753106
word: elect	start: 1736662905.753121	end: 1736662906.349737
word: ailed	start: 1736662906.349753	end: 1736662907.415754
word: gaumy	start: 1736662907.415770	end: 1736662908.492549
word: outby	start: 1736662908.492573	end: 1736662909.579453
word: roopy	start: 1736662909.579470	end: 1736662910.180753
word: naeve	start: 1736662910.180769	end: 1736662910.779064
word: ansae	start: 1736662910.779082	end: 1736662911.362333
word: patte	start: 1736662911.362350	end: 1736662911.959552
word: donee	start: 1736662911.959572	end: 1736662912.550606
word: feese	start: 1736662912.550620	end: 1736662912.905262
word: bigos	start: 1736662912.905291	end: 1736662913.953121
word: bigot	start: 1736662913.953135	end: 1736662915.021398
word: potae	start: 1736662915.021414	end: 1736662916.069899
word: rotls	start: 1736662916.069948	end: 1736662917.119528
word: chink	start: 1736662917.119544	end: 1736662918.201012
word: kohen	start: 1736662918.201029	end: 1736662919.257039
word: patty	start: 1736662919.257068	end: 1736662919.855836
word: blurs	start: 1736662919.855873	end: 1736662920.911783
word: wreak	start: 1736662920.911807	end: 1736662921.951568
word: basin	start: 1736662921.951585	end: 1736662923.002628
word: derth	start: 1736662923.002644	end: 1736662924.081402
word: jazzy	start: 1736662924.081418	end: 1736662924.670640
word: emure	start: 1736662924.670656	end: 1736662925.273168
word: slubs	start: 1736662925.273183	end: 1736662925.865909
word: cants	start: 1736662925.865925	end: 1736662926.935186
word: mimes	start: 1736662926.935204	end: 1736662927.520205
word: foxie	start: 1736662927.520221	end: 1736662928.598845
word: mommy	start: 1736662928.598860	end: 1736662928.951350
word: moria	start: 1736662928.951366	end: 1736662930.039041
word: wuses	start: 1736662930.039069	end: 1736662930.626960
word: villa	start: 1736662930.626977	end: 1736662931.233845
word: weros	start: 1736662931.233860	end: 1736662932.300036
word: armer	start: 1736662932.300053	end: 1736662932.909988
word: divna	start: 1736662932.910007	end: 1736662934.010497
word: poofs	start: 1736662934.010517	end: 1736662934.625809
word: palea	start: 1736662934.625826	end: 1736662935.227175
word: haute	start: 1736662935.227194	end: 1736662936.307589
word: smirr	start: 1736662936.307608	end: 1736662936.926876
word: slats	start: 1736662936.926897	end: 1736662937.518966
word: joule	start: 1736662937.518982	end: 1736662938.579754
word: jamon	start: 1736662938.579773	end: 1736662939.638770
word: kuzus	start: 1736662939.638803	end: 1736662940.230491
word: volts	start: 1736662940.230508	end: 1736662941.270910
word: bunch	start: 1736662941.270926	end: 1736662942.353666
word: voddy	start: 1736662942.353682	end: 1736662942.953820
word: radar	start: 1736662942.953837	end: 1736662943.274794
word: ruler	start: 1736662943.274812	end: 1736662943.860437
word: rules	start: 1736662943.860453	end: 1736662944.915218
word: lumps	start: 1736662944.915234	end: 1736662945.984981
word: zazen	start: 1736662945.984997	end: 1736662946.563093
word: bunco	start: 1736662946.563110	end: 1736662947.638348
word: sugos	start: 1736662947.638364	end: 1736662948.236828
word: mohrs	start: 1736662948.236844	end: 1736662949.297314
word: pests	start: 1736662949.297331	end: 1736662949.895448
word: sweed	start: 1736662949.895469	end: 1736662950.506335
word: hoard	start: 1736662950.506351	end: 1736662951.557936
word: acorn	start: 1736662951.557953	end: 1736662952.634069
word: bolts	start: 1736662952.634086	end: 1736662953.704489
word: pubco	start: 1736662953.704506	end: 1736662954.780798
word: jarks	start: 1736662954.780813	end: 1736662955.828267
word: baisa	start: 1736662955.828285	end: 1736662956.430341
word: zinke	start: 1736662956.430357	end: 1736662957.494446
word: weedy	start: 1736662957.494466	end: 1736662958.091656
word: hoped	start: 1736662958.091673	end: 1736662959.147948
word: wakas	start: 1736662959.147964	end: 1736662959.752692
word: kelts	start: 1736662959.752709	end: 1736662960.798485
word: cunit	start: 1736662960.798500	end: 1736662961.864915
word: kelty	start: 1736662961.864931	end: 1736662962.921992
word: zinky	start: 1736662962.922010	end: 1736662963.997968
word: hopes	start: 1736662963.997983	end: 1736662965.042343
word: ravin	start: 1736662965.042358	end: 1736662966.116753
word: whipt	start: 1736662966.116769	end: 1736662967.194361
word: okapi	start: 1736662967.194376	end: 1736662968.274038
word: flobs	start: 1736662968.274054	end: 1736662969.339471
word: murrs	start: 1736662969.339487	end: 1736662969.925290
word: fresh	start: 1736662969.925311	end: 1736662970.968156
word: poeps	start: 1736662970.968172	end: 1736662971.544957
word: bundh	start: 1736662971.544974	end: 1736662972.626797
word: anile	start: 1736662972.626818	end: 1736662973.683241
word: ryked	start: 1736662973.683259	end: 1736662974.751928
word: dongs	start: 1736662974.751943	end: 1736662975.832507
word: bundt	start: 1736662975.832555	end: 1736662976.922337
word: aspie	start: 1736662976.922369	end: 1736662977.977421
word: boded	start: 1736662977.977443	end: 1736662978.582324
word: waffs	start: 1736662978.582340	end: 1736662979.167544
word: rykes	start: 1736662979.167560	end: 1736662980.226940
word: sadhe	start: 1736662980.226957	end: 1736662981.291715
word: solde	start: 1736662981.291730	end: 1736662982.353494
word: savoy	start: 1736662982.353509	end: 1736662983.430039
word: kneed	start: 1736662983.430056	end: 1736662984.015854
word: aspis	start: 1736662984.015871	end: 1736662984.613144
word: jarls	start: 1736662984.613159	end: 1736662985.648327
word: lorel	start: 1736662985.648342	end: 1736662986.227022
word: jural	start: 1736662986.227038	end: 1736662987.274472
word: soldo	start: 1736662987.274489	end: 1736662987.883056
word: unsee	start: 1736662987.883072	end: 1736662988.485207
word: lores	start: 1736662988.485223	end: 1736662989.535119
word: solds	start: 1736662989.535138	end: 1736662990.131802
word: dervs	start: 1736662990.131818	end: 1736662991.189040
word: mater	start: 1736662991.189083	end: 1736662992.238790
word: caffs	start: 1736662992.238946	end: 1736662992.832826
word: outer	start: 1736662992.832840	end: 1736662993.891662
word: slave	start: 1736662993.891682	end: 1736662994.961150
word: unset	start: 1736662994.961171	end: 1736662996.004498
word: matey	start: 1736662996.004513	end: 1736662997.063428
word: acton	start: 1736662997.063444	end: 1736662998.147477
word: viver	start: 1736662998.147494	end: 1736662998.710432
word: enate	start: 1736662998.710455	end: 1736662999.301835
word: karst	start: 1736662999.301851	end: 1736663000.348146
word: mayan	start: 1736663000.348162	end: 1736663000.942912
word: liman	start: 1736663000.942933	end: 1736663002.007610
word: fetid	start: 1736663002.007628	end: 1736663003.063468
word: limax	start: 1736663003.063487	end: 1736663004.129987
word: tasar	start: 1736663004.130005	end: 1736663004.729102
word: jucos	start: 1736663004.729119	end: 1736663005.775099
word: solei	start: 1736663005.775117	end: 1736663006.833583
word: hissy	start: 1736663006.833598	end: 1736663007.433156
word: exons	start: 1736663007.433172	end: 1736663008.507897
word: feyed	start: 1736663008.507913	end: 1736663009.108802
word: zappy	start: 1736663009.108833	end: 1736663009.696364
word: wudus	start: 1736663009.696380	end: 1736663010.295400
word: fishy	start: 1736663010.295416	end: 1736663011.363445
word: widdy	start: 1736663011.363461	end: 1736663011.966914
word: gamas	start: 1736663011.966929	end: 1736663012.559465
word: elegy	start: 1736663012.559480	end: 1736663013.163345
word: creds	start: 1736663013.163359	end: 1736663014.220666
word: alcid	start: 1736663014.220682	end: 1736663015.301950
word: nagas	start: 1736663015.301966	end: 1736663015.889112
word: union	start: 1736663015.889129	end: 1736663016.485151
word: tilde	start: 1736663016.485169	end: 1736663017.544537
word: temes	start: 1736663017.544554	end: 1736663018.141746
word: fleme	start: 1736663018.141763	end: 1736663018.744974
word: lends	start: 1736663018.744989	end: 1736663019.798659
word: septs	start: 1736663019.798674	end: 1736663020.390837
word: tolls	start: 1736663020.390854	end: 1736663020.983341
word: spoil	start: 1736663020.983356	end: 1736663022.048988
word: chiro	start: 1736663022.049007	end: 1736663023.110291
word: dosed	start: 1736663023.110312	end: 1736663023.675616
word: caxon	start: 1736663023.675635	end: 1736663024.747874
word: taiko	start: 1736663024.747889	end: 1736663025.799730
word: teras	start: 1736663025.799746	end: 1736663026.859080
word: waste	start: 1736663026.859102	end: 1736663027.917533
word: wider	start: 1736663027.917549	end: 1736663028.980940
word: wides	start: 1736663028.980956	end: 1736663030.024224
word: doses	start: 1736663030.024240	end: 1736663030.611418
word: yakow	start: 1736663030.611433	end: 1736663031.681945
word: fixed	start: 1736663031.681961	end: 1736663032.743204
word: cided	start: 1736663032.743220	end: 1736663033.336926
word: gaurs	start: 1736663033.336942	end: 1736663034.370452
word: occur	start: 1736663034.370468	end: 1736663034.970482
word: gambs	start: 1736663034.970532	end: 1736663036.028126
word: whisk	start: 1736663036.028142	end: 1736663037.097196
word: creel	start: 1736663037.097212	end: 1736663037.683013
word: twoer	start: 1736663037.683029	end: 1736663038.733565
