word	expected_entropy	frequency
temed	4.34567	0
vrows	4.44711	0
aggry	3.40941	0
musha	4.22907	34893
nutsy	4.29843	0
dower	4.88467	181025
makos	4.51678	27773
snack	4.41623	3847152
blets	5.18678	0
bunce	4.27352	147990
fecks	4.07632	0
lemel	3.53574	15890
dholl	3.93195	0
pippy	2.296	27084
volve	3.93248	37888
ascon	4.6369	12971
pease	4.7146	551869
shend	5.0691	0
koses	4.43834	0
inwit	3.71796	0
wited	4.87661	0
hokku	3.16415	0
teggs	4.45331	0
gogga	2.96671	0
pages	5.0897	234001114
leggo	3.89548	60789
borna	4.73699	22376
xylan	3.47412	39507
pulik	3.86071	0
entry	4.63836	80717798
swack	4.06544	0
pursy	4.10264	0
booed	4.06928	160116
sutor	5.24362	47130
cleve	3.84695	263089
naked	4.63071	43110969
monde	4.81396	1721758
clerk	4.5575	11923960
diols	5.19477	20219
fluid	4.02027	12943336
flume	4.15772	173970
brede	4.24607	71130
jaspe	4.44255	0
guyed	3.95569	30888
triff	3.94216	0
getas	5.36376	0
javel	4.05082	0
kines	5.01695	46172
tykes	4.70338	185622
siens	4.87838	0
maxim	3.09385	3820484
boffs	3.46291	0
nipas	4.88385	0
cebid	4.41177	0
kibes	4.68415	0
oumas	4.69481	0
melik	4.37091	18462
piton	4.69621	49345
lazos	4.53786	0
tater	5.10829	200207
tangi	4.67514	30054
nurds	4.68497	0
hazer	4.66199	21768
dubbo	3.01233	361978
twins	4.92491	7815027
horks	4.8231	0
fader	4.88355	461088
dolce	5.0263	2283881
unite	5.07246	2888724
savor	4.94975	506115
tinct	4.19324	39709
horsy	4.70568	0
spoom	3.7179	0
dance	5.04745	51147967
fedex	3.07879	4153858
buoys	4.04846	532923
dools	4.40494	31626
dormy	4.17565	22337
deter	4.69709	1887521
kotow	3.34727	0
spoot	4.3282	0
awato	4.02249	0
coned	4.99631	41397
taboo	3.99979	3079923
yourn	4.38466	0
samps	3.97535	0
caped	4.76425	85551
clown	4.18823	3081501
spier	5.36964	180057
spies	4.67374	5756937
chime	4.65967	1115076
sober	5.34488	1672710
frows	4.49685	0
newed	3.83589	13599
capas	4.12615	30260
pyxis	3.52097	43594
rheum	4.528	216585
wyted	4.21505	0
frowy	3.72574	0
limas	5.00606	39567
seals	5.03885	4958012
hippy	3.04957	608617
hiply	3.97162	0
gadso	4.71436	0
infix	2.52282	166395
moors	4.48705	577097
nairu	4.91972	48069
lowns	4.7628	0
uveas	4.68209	0
wytes	4.73372	0
istle	5.45209	0
affix	2.74264	444121
dryas	4.72953	44723
areca	4.55029	78703
snool	4.36053	0
mzees	3.78524	0
mofos	3.67915	113875
maple	4.86956	9704551
snows	4.03732	350890
grrrl	3.18841	124042
teuch	4.75829	0
ninny	2.67281	38726
larva	3.80499	462298
knows	4.1323	24640096
masas	3.53564	0
scala	4.27527	1093246
quota	4.05541	3245515
doyen	4.61987	74532
groin	4.74849	784476
pardi	4.59926	22219
scald	4.86568	101839
ovist	4.74892	0
aimed	4.98457	10030370
ducts	4.54917	907928
senna	4.63866	431701
domed	4.09153	441740
gouge	3.96501	240551
darzi	4.0503	0
clype	4.07847	0
scall	4.30416	0
flats	5.0239	4911343
tutee	3.95632	17303
alods	5.14848	0
worry	3.59143	13243591
ensue	4.21668	347067
katti	3.87793	17130
setts	4.23915	60954
lutea	5.18498	94001
dalle	4.54271	178986
cawed	4.64364	0
herls	5.43696	0
vower	4.50157	0
tways	4.56909	0
gouks	4.19836	0
sooky	3.50987	0
hogen	4.80874	16248
ronde	5.25382	399731
deice	4.32293	0
teffs	4.24507	0
kooks	3.1522	261188
kawau	2.97725	21640
spate	5.55948	357156
euros	5.18762	6533754
laiks	4.96356	0
halfs	4.6266	21434
hitch	3.91416	2730000
spade	5.15424	1567565
packs	4.22823	11683277
cords	5.10243	2380982
lunch	4.17809	20807419
stums	3.98134	0
amrit	5.0344	117386
kanzu	3.22639	0
laces	5.51902	610254
wisht	4.54032	0
spats	4.5054	78562
decal	4.79182	2311933
stoor	4.72969	0
viola	4.45657	2458792
zexes	3.23348	0
dites	5.5389	32374
daces	5.30902	0
puers	5.06567	0
brand	4.59466	82807581
sties	5.12749	34650
rages	5.50747	359354
mogul	4.10907	753098
pooch	3.66632	348386
looed	4.52659	0
clads	4.91692	0
egged	3.05143	65964
mazut	3.83911	0
geare	4.69836	0
tesla	5.57589	1134572
jerks	4.24498	794019
farms	4.63862	9908537
yanks	4.20701	531722
veiny	4.04649	19725
relax	4.5451	8856944
crypt	4.11265	1904607
biros	4.98719	0
wexed	3.21888	0
belah	4.68965	0
ancho	4.39559	95151
tavas	4.32306	0
thous	5.02186	81063
pivot	4.23745	1734444
mines	5.21105	5542234
belar	4.9982	0
bleak	4.2672	1088632
orang	4.7854	290223
yeeds	4.09777	0
baits	5.21693	669063
plows	4.48394	206634
sered	4.937	19699
papal	3.08779	754586
routh	4.91257	105518
paper	4.46602	134939426
pipis	3.3132	0
pipit	3.25089	128339
plier	5.15469	260940
ursid	4.74977	0
found	4.00156	232005894
donsy	4.40012	0
salop	4.91055	56167
graft	4.54962	1576259
wheal	4.68924	55009
ratoo	4.54231	0
wheen	4.03571	28391
seirs	5.08271	0
karat	4.25609	995377
after	5.12975	372948094
noris	5.39868	58236
spews	3.96329	150306
crapy	4.20591	15414
saint	5.53803	38929141
kithe	4.76468	0
immew	3.56516	0
natis	5.42233	0
swapt	4.69578	0
nates	5.75946	122231
dilli	3.08502	27978
coati	5.02465	20528
gales	5.40694	388808
fubby	2.17259	0
calos	5.16106	0
tuffs	3.71149	39840
deans	5.41233	1202452
forex	4.2919	3977390
check	3.43313	244491090
cache	4.26666	17250923
dildo	3.83924	20789655
gaily	4.37147	131276
amain	3.89726	28001
risen	5.43259	2619862
chewy	3.86774	412145
amaut	3.91507	0
bolas	4.92738	43633
pross	4.41431	19937
obits	4.99906	618473
popes	4.55424	510461
scurs	4.1209	0
yeuky	2.95897	0
titre	5.05667	683909
scuft	4.24619	0
lodge	4.83569	21541130
andro	4.83316	154794
shura	4.99152	152118
droit	5.22876	750988
besit	5.08931	0
marls	5.21405	17292
aghas	3.95787	0
esses	3.16019	74013
fames	4.90087	77940
ogler	4.91166	0
sowar	5.10053	0
crewe	4.21916	856635
airns	5.48571	0
shiva	4.53408	1105044
sayer	5.33785	243924
soths	4.59004	0
ohone	4.37665	21043
aleph	4.78589	692035
pekan	4.32741	0
shris	4.6364	0
tehrs	5.55744	0
tharm	4.95338	0
shott	4.58144	25924
hooky	3.16682	81957
sprew	4.8762	0
great	5.28332	301487430
dolls	4.35238	22065047
rosin	5.16522	262173
hakim	4.08841	438778
oasis	4.54498	9270498
samen	5.30304	79154
thars	5.53148	0
churr	3.91225	0
coked	4.51819	21657
plats	5.19813	299052
capri	4.58756	4902351
sired	5.60813	220280
oller	4.5759	65001
clubs	4.24448	34881779
glide	4.7921	1731344
wager	4.85119	1366964
cholo	3.98177	41445
boygs	3.99486	0
bosun	4.34298	78787
clops	4.71035	0
urnal	4.73739	0
artic	5.06042	431117
camel	4.93775	11005001
deems	4.28668	1307732
limns	4.81195	0
chirp	4.44592	240510
roach	5.04792	3017586
incur	4.37791	1984112
hided	4.26536	0
rezes	4.14695	0
omovs	3.54868	0
powin	4.15304	0
zacks	3.6813	451312
powan	4.2213	0
towsy	4.47801	0
power	4.78857	226596368
cobby	3.01145	14436
finca	4.08627	360811
crura	4.02823	0
mesne	4.40029	0
bitch	4.29703	8302447
snubs	3.62099	92798
tauld	4.85361	0
parma	3.75217	1330679
aloud	4.57048	3743858
sybbe	3.62238	0
banal	3.77822	260129
every	3.39727	189325890
rebus	4.77834	227042
ducal	4.25254	141276
wazir	4.01329	59540
doven	4.52092	0
madid	3.81493	0
hopak	4.13387	0
works	4.51396	98581698
soral	5.5053	0
blawn	4.03108	0
babul	3.44044	22216
feels	4.40162	12212683
ishes	4.51172	16410
lauds	4.91796	186539
swine	5.05984	1578713
scaur	4.99821	0
gorge	4.42775	1950264
sensi	4.50182	280091
talas	4.86356	43491
putti	3.638	33619
noted	5.20584	29754565
gripy	3.83632	0
teils	5.82087	17030
murls	4.73048	0
dauds	4.10582	0
waqfs	3.51968	0
quich	3.53527	0
votes	5.25813	32059663
dodge	4.01404	14768509
sanko	4.71433	21131
murly	3.97302	0
raped	5.07215	2040735
colon	3.94018	5494297
stuns	4.29099	161099
strim	5.02625	0
spaul	4.70337	0
zerda	4.31067	0
fuggy	2.30069	0
under	4.72397	313296421
cates	5.73311	476810
naves	5.06047	72133
rones	5.71317	0
corey	4.96516	2588392
kahal	3.62542	0
doabs	4.82451	0
spaer	5.50758	0
straw	5.04981	3958211
seepy	3.9346	0
sabot	5.05806	140101
caboc	3.55454	0
mopus	4.41158	0
polka	4.20323	1242601
clays	4.62339	522200
faugh	3.85194	0
treed	4.90033	82145
frays	4.50577	17669
syren	5.06663	55371
gemot	4.65185	0
gursh	4.47647	0
jarps	4.33878	0
bract	4.83429	30353
plunk	3.65772	106835
thoro	4.46939	16869
thorp	4.8495	353392
refly	4.16571	0
ciggy	2.9891	0
skell	4.13763	0
tases	5.26819	0
vrouw	3.89848	493709
bunia	4.11198	39646
sexto	4.83583	29954
soyuz	3.655	367639
thill	4.33612	46026
pissy	3.49669	143366
owsen	4.78554	0
unked	4.07126	0
pesky	3.87064	619402
volta	4.61145	957170
dhobi	4.01905	0
rubai	4.21779	0
zanja	2.36895	0
axoid	4.05687	0
emyds	4.07503	0
rathe	5.53745	49569
lweis	5.11525	0
seism	4.44856	18530
saick	4.65702	0
calla	3.31128	580506
sells	4.03697	8827377
spell	4.32682	8506049
leger	4.38658	509988
tiddy	3.64761	0
clepe	4.05482	0
carvy	3.99666	0
comix	3.79584	1362567
swamy	3.98029	109555
gitch	4.32449	0
wines	5.12206	8939582
glens	5.04335	489161
forby	3.71733	0
durgy	3.69866	0
rocks	4.61805	12427428
folds	4.55131	2282227
sinky	4.05563	0
never	4.01557	149556758
repin	4.84827	32159
genal	4.80102	0
cites	5.57763	3151464
genus	4.726	4275567
stain	5.35517	3512824
stamp	4.68893	9760468
yauds	4.37127	0
rejon	4.32985	0
omers	5.21447	25630
yirks	4.33596	0
fever	3.6404	8582665
obiit	3.9757	0
reded	3.75748	0
gibed	4.40111	0
fests	4.32801	105297
bluer	4.71081	80668
fists	4.09771	979557
keels	4.38254	78676
flout	4.40309	72396
readd	4.48681	30307
doula	4.55619	220543
gyppo	2.66257	0
pogos	3.83516	0
redan	5.11185	93847
gibus	4.17914	0
redip	4.73453	0
dazed	3.60848	503682
rider	4.5339	8987802
mares	5.6041	789891
pawns	4.49745	309696
patus	4.935	0
whoof	3.08785	0
unrig	4.25153	0
hansa	4.18296	226295
riads	5.28697	18882
inula	4.47085	21681
sowfs	3.63787	0
milks	4.35849	158281
drily	4.39907	27603
jades	4.75674	88101
sneds	4.46065	0
cymar	4.16612	0
overs	4.97047	1143660
biali	3.88167	0
asana	3.47935	175243
dazer	4.58508	0
kasha	3.65006	91777
glued	4.51553	975384
tanas	4.80824	0
hangi	4.29834	25667
spica	4.61906	142550
gugas	3.85831	0
yukos	3.88484	308917
boyla	4.05985	0
holks	4.58815	0
gowds	4.26171	0
lanas	4.53971	254590
credo	4.96691	446499
beads	4.97314	10825324
creps	5.06355	0
value	4.61979	182061247
whims	4.35935	347565
peeps	3.65407	893768
plait	5.01659	103227
wedel	4.01416	71929
tumor	4.77182	7430480
cavas	3.91478	0
dumka	3.57393	16420
queer	3.68403	2717979
yorks	4.43998	434368
effed	2.8343	0
agora	4.07133	797585
tyros	5.06022	52703
tonic	4.93851	1393402
rodeo	4.53313	3587192
voars	5.1326	0
dippy	2.94611	57914
rewet	4.53823	0
jewel	3.36221	5603871
gades	5.21133	22004
bewig	3.91812	0
girds	4.79545	16916
tyler	5.02265	7474964
kilts	4.85682	380643
powny	3.66475	0
kilps	4.29968	0
girly	4.25269	778626
moody	3.28182	3776452
lowly	3.28447	543486
toner	5.68554	10508427
wroot	4.23724	0
batts	4.36071	189079
snoep	5.16704	0
track	4.7669	112385243
misgo	4.30297	0
lobed	4.79374	139319
crome	5.05251	69081
drake	5.00545	4373046
blate	5.19465	0
croup	4.39212	149483
beech	3.78436	2327119
worts	5.20759	24619
adaws	3.89714	0
perns	5.19803	0
thebe	4.24137	21840
pious	4.76822	707407
oubit	4.42446	0
flabs	4.3795	0
putid	4.35191	0
miggs	3.67497	14593
rowel	5.05807	0
sooms	3.58441	0
crios	5.24602	0
yules	4.78884	0
scant	5.19463	543285
pells	4.37356	0
pills	4.20175	13767091
rayah	3.81515	0
dogie	4.8506	0
homes	5.17487	66753480
punka	3.73166	0
mulch	3.93364	833160
cooee	3.92728	25881
whale	4.97215	5928569
stoma	4.98504	122408
corno	4.21674	67386
hells	4.54516	480906
ickle	4.40949	61207
oldie	5.0497	200255
googs	3.38915	13989
sable	5.32923	1501050
lefty	4.25288	978333
dined	4.26276	290743
khazi	3.47171	0
vexil	3.81964	0
olden	4.93493	318215
rokes	5.26614	0
nixed	4.23463	79256
chang	4.31031	4168927
canty	4.48347	110559
civil	3.41966	49495349
faxed	3.96685	930853
fonds	4.49006	833672
wimpy	3.24643	258895
dinar	4.99614	3399128
fauld	4.15568	0
huhus	3.08375	0
torts	5.03497	768869
adzes	4.5986	0
nerol	5.13663	0
farse	5.27767	0
chavs	4.52614	212867
trend	5.29361	15747018
wryly	3.14513	93928
viler	4.83826	0
reink	4.76389	0
hymen	4.13861	341598
balsa	3.94012	485561
lords	5.24486	4862111
culpa	4.0691	278558
tepid	4.90037	220695
meter	4.61444	22874915
tepee	3.87548	52048
ruths	4.87697	18289
tocos	4.49641	0
bifid	3.07611	14746
sexed	3.94249	155161
mango	4.23998	2171900
bacha	3.36047	25536
minor	4.7396	29782623
hotel	5.33595	297974790
bairn	4.84436	34786
curbs	4.44559	478423
minks	4.26424	60142
hoten	5.28044	0
tapen	5.27904	0
aside	5.30221	11768649
guimp	3.59902	0
skeen	4.31294	109749
fleet	4.32329	10364423
bunje	3.63936	0
fundi	3.65589	27189
weize	3.44003	0
algin	4.51929	0
covin	4.21686	0
apace	4.23503	154873
inned	4.15507	0
serks	4.40741	0
axled	4.43674	0
bound	4.06301	22303643
yowls	4.34299	0
bukes	4.33529	0
salut	5.24122	216986
urson	4.79795	0
rores	5.13339	0
seils	4.96147	0
ammon	3.68225	296510
kalam	3.382	212453
copsy	4.16102	0
emmas	4.21246	18069
pulps	3.66156	127398
emmew	2.76575	0
leads	5.40619	30507300
kente	4.17695	47041
dirts	5.34358	0
boral	4.81065	88043
pulpy	2.82929	41088
borer	4.45406	345460
koans	4.9633	42253
topee	4.74261	0
godet	5.03485	20707
jesse	3.20545	6744751
bools	4.18422	52775
chems	4.8145	39037
nisei	4.45077	41285
tried	5.61683	34201786
pombe	4.31538	347525
meuse	4.27978	126347
eched	3.84158	0
xoana	3.57749	0
scone	5.24915	213031
prion	4.69679	406900
stabs	4.30951	268482
abbey	3.56705	4224864
sculs	4.00486	0
argil	4.80655	0
ergos	5.11052	0
milpa	4.22154	0
prigs	4.65282	0
drows	4.79261	0
yuzus	2.65319	0
eches	4.3132	0
blots	4.97954	249068
mille	4.36931	714163
assai	3.37599	54173
pique	3.93302	664313
bassy	3.51395	39488
meous	4.95385	0
merry	3.76858	6367037
reams	5.37066	253943
jigot	3.93965	0
knead	4.43834	235592
earnt	5.518	26843
yacks	4.02289	0
assez	3.84322	83499
psion	4.54848	1031442
kneel	3.99672	417602
hawks	4.2208	3117529
creed	4.51074	3398609
gonna	3.86245	13542156
shite	5.56393	371932
awash	3.92564	274221
albee	4.39338	239116
segue	4.31806	234120
slobs	4.1485	36492
chore	5.23241	565322
dzhos	3.84667	0
lipid	3.70237	2662396
weamb	4.10801	0
cyans	4.60298	0
valve	3.99317	11325360
vogie	4.45917	0
aleft	4.92118	0
clonk	4.16631	0
noser	5.51336	0
kaphs	4.30924	0
spitz	4.1504	351048
kiore	5.09881	0
lipas	5.01941	0
gamer	4.92022	3144985
ludic	4.20783	27306
smile	5.29213	13893537
agued	4.53525	0
cerge	4.24025	24119
mousy	4.13513	46820
venae	4.12869	0
rally	3.86164	9155530
hyoid	4.20348	29523
siles	4.98727	19384
smits	4.38911	204616
agoge	4.17998	0
amban	3.29938	0
kelim	4.28153	0
ankle	4.78777	4146793
fritz	3.91645	2309089
wroth	4.7406	91544
zincs	4.03321	0
vines	4.93308	1952255
moist	5.23131	2140516
rinks	4.66551	276753
reede	3.9529	18178
erhus	5.01817	0
annat	3.58058	53865
ankhs	4.43461	0
laura	4.22523	13801282
synds	3.55531	0
bites	5.35926	3086130
rymme	3.6141	0
tokay	4.35064	58704
reeds	4.72033	1021880
snits	4.64526	0
perch	4.6323	1235177
parol	4.9048	50960
paxes	4.68643	0
terms	5.42755	277705910
these	4.83061	541003982
paled	4.93481	77239
buyer	4.18979	42024703
fiers	5.17904	39852
murri	3.6953	18396
solid	5.14298	37426444
feens	4.30363	0
sazes	4.26897	0
coxae	4.55439	0
fiefs	4.16797	22735
telco	5.1303	1116242
beeps	4.06455	311081
haled	5.10625	15691
bebop	3.42619	1000401
corse	5.54053	400005
tache	5.22184	50780
heros	5.45131	574043
harks	4.89465	46663
palis	5.07843	20847
corgi	4.54051	1063639
maars	4.53835	0
soler	5.74869	142747
rotan	5.30981	72673
unjam	3.3073	0
catch	4.05043	20400979
mulls	3.84329	225977
store	5.83706	291308910
nonyl	3.57441	13315
quiet	4.5186	16746894
weets	4.6116	0
dizzy	2.37738	1424316
strop	5.0014	63137
storm	5.1211	22242164
gooly	3.51819	13620
muffs	3.12423	223133
shako	4.70335	26339
bonce	4.7139	0
liege	4.41912	598284
icker	4.49668	0
moves	4.80407	15789001
often	4.69601	92551460
gofer	4.68505	30932
caner	5.36023	65626
neume	3.93187	0
bohea	4.77071	0
sidha	4.78485	0
pooja	3.16486	289973
tours	5.44988	37957036
bongs	4.40687	415527
anima	3.7723	559141
touzy	3.65516	0
glair	4.91379	0
dikes	4.88983	396736
toras	5.81462	0
toots	4.14314	210204
obeli	4.56065	0
menta	4.95422	42660
porgy	4.01346	145097
matzo	4.03729	69250
moans	5.16638	449401
ancon	3.80685	27256
barfs	4.53513	22116
third	5.043	95489240
belts	5.12095	5651790
waugh	3.90937	892508
lemma	3.99743	4623172
bills	4.12101	18248816
rueda	4.86457	188021
tasks	4.31626	20273373
thirl	5.17642	0
lochs	4.85746	91499
gosse	4.53954	97083
lassu	4.18	0
salve	5.1163	423303
dotty	3.74564	234104
butes	4.99908	15179
damme	4.14433	264150
crash	5.06633	15302627
carta	4.46802	860402
sherd	5.29204	20612
shere	4.90875	82346
grain	4.78857	10244623
lamas	4.31405	235575
whelk	4.07853	35122
ngati	4.53969	102994
swage	4.88785	36605
quale	4.45303	109246
sperm	4.81441	5944531
bungy	3.13046	130839
sizer	4.88535	202590
borne	5.11608	3379421
sizes	4.13891	23751367
zoist	4.70811	0
doeks	4.87899	0
poyse	4.74731	0
cosey	4.87599	26452
leggy	3.36482	182670
diode	4.38475	1897828
leams	5.29896	0
roomy	3.58251	574188
gogos	3.33492	32011
forty	4.37264	7415064
jolls	3.77499	0
dicta	4.61388	164449
calfs	4.63127	0
audio	4.38304	127014703
resto	5.5276	251173
adrad	3.43787	0
gites	5.41783	289297
ontic	4.64273	14665
chefs	4.63304	2252629
asyla	3.67096	0
tsuba	4.40876	39823
booay	3.42817	0
flump	3.3199	0
susus	2.59355	0
idols	4.9949	1147911
boffo	2.29759	36747
ardeb	4.95191	0
syphs	3.33472	0
milia	3.84548	47922
tsubo	4.39825	105028
keefs	3.78274	0
sugan	4.54555	0
aerie	5.05368	107043
maile	5.29929	246432
patch	4.50358	39999745
margs	4.82788	0
hoord	4.22248	0
veals	5.11127	0
skimp	3.91756	107336
rears	5.09834	260073
titis	4.03378	56684
bliss	4.13329	3708978
badge	4.44866	6145138
maill	4.13731	12910
vealy	4.30682	0
nides	5.28124	0
alkie	4.94253	0
ridgy	3.95895	0
pitot	4.12724	98586
sudds	3.1882	0
spoof	3.52213	907481
yechs	4.44526	0
phpht	2.86539	0
elemi	3.94156	0
wasts	4.30931	0
hoons	4.38119	0
abuna	3.33668	0
sloom	4.11197	0
phase	5.22595	40722940
feals	5.18606	0
eales	4.99954	68801
pines	5.23533	3062800
penes	4.5212	92434
dates	5.6778	38442243
sapan	4.15324	0
odour	3.85391	648137
shogs	4.13791	0
plack	3.9347	21481
units	5.02051	56512308
chump	3.58999	270215
peens	4.48146	0
slims	4.23709	187926
gambe	4.32072	14580
clues	5.15082	2988321
buffo	2.69906	12874
clock	3.38947	26624872
clied	5.01273	0
chows	4.4777	54217
slimy	4.37266	346686
choco	3.12886	233557
cluey	4.35954	0
cloot	4.2133	0
docht	4.51506	0
wears	5.4232	2237421
flype	3.78153	0
sades	4.92092	0
frogs	4.58588	2326307
kadai	3.49148	0
seats	5.19747	17070818
goety	4.66229	0
chias	5.0903	0
raids	5.33253	1222441
outed	4.89038	156963
towny	4.24591	0
newer	4.17334	7122879
longe	4.92971	87659
nacho	4.479	392622
lotas	5.5521	0
fewer	3.79845	10792786
snook	3.81539	295873
dying	3.63327	9123557
fakie	4.49598	33214
juvie	3.64912	0
yamen	4.51733	0
oxbow	2.25385	252273
snoot	4.60088	33126
fatly	4.19541	0
train	5.4453	31816971
snogs	4.11216	0
tauon	4.96928	0
uplit	4.48002	0
wrist	5.04279	6143580
trams	5.433	558296
meses	3.84759	145293
asked	4.73585	75532722
theta	4.57883	5070673
fenny	3.21845	38897
sybil	4.19999	346919
snies	4.90823	0
fikes	4.56878	35149
scale	5.49671	46307526
hosel	5.38245	25789
atoll	4.54607	908471
vowed	4.1694	863379
pards	4.99581	0
quina	3.76869	31830
nyala	3.57998	73950
swoon	3.89705	248694
cubed	4.19635	426932
vowel	4.37252	1033509
larnt	5.34608	0
scats	4.5997	64414
ticed	5.1165	15896
harls	5.37773	0
murks	4.20616	0
lited	5.27445	0
stood	4.37498	11116275
deism	4.85601	105376
taffy	3.36732	411033
imino	3.62359	32549
rondo	4.02329	332097
wiver	4.46304	0
golps	4.56261	0
iched	4.59765	0
yomim	3.35805	0
golly	3.44631	329846
ragee	4.65112	0
daffs	3.72596	0
shaps	4.24051	0
caese	4.91882	0
zoeas	4.80264	0
piezo	3.96914	380481
ditas	5.28814	0
ingot	4.46961	234052
clade	5.05237	259453
faurd	4.37619	0
jirga	3.90649	102021
iring	3.73012	0
evite	4.1457	4214149
johns	4.24569	5610302
ragis	5.12771	0
torrs	5.06985	0
tousy	4.70356	0
kemps	4.16172	183278
signs	4.092	31899467
gighe	3.92644	0
sidas	4.52938	0
soyle	5.19762	33710
jeons	4.71358	0
mazey	3.79845	13687
kulfi	3.39148	0
tiyns	4.90347	0
berks	4.63251	687726
agami	3.41152	18814
esile	4.69491	0
giant	4.88021	17098874
barky	3.79894	20516
cedar	5.11835	9484993
balus	4.59678	0
honed	5.00644	426659
donga	4.35787	37549
aitus	5.21795	0
exude	3.16758	141931
saola	4.71139	0
maerl	5.25036	0
belay	4.31086	297360
tiara	4.79591	923335
pipes	4.50462	5966191
umber	4.28595	289235
papes	4.6135	26426
papas	3.43472	456613
pipet	4.41077	151087
wodge	4.36915	0
donor	4.17767	7096675
wojus	3.8095	0
muset	5.04498	0
coped	4.70404	171985
saris	4.92245	187170
algor	4.81165	79868
seres	4.456	54684
honey	4.69923	9978043
rouls	5.14582	0
razes	5.04418	0
safed	5.02393	68671
gravy	3.81151	1441099
lamby	3.73496	0
immit	3.08583	0
sairs	4.99035	0
ratos	5.63328	14793
volks	4.18588	81162
nakfa	2.99475	26467
unban	3.2673	207262
coala	4.31029	0
coate	5.60503	51688
hurds	4.68484	0
gaits	5.30689	68049
urase	5.51934	0
boors	4.31664	15103
flung	3.57832	838045
coats	5.52275	4107452
trois	5.72865	913646
codex	4.25862	1224930
ulnad	4.41295	0
flurr	3.57861	0
coaly	4.61314	0
rabis	5.03144	0
hucks	3.92572	15491
phyle	4.33223	0
hyena	4.45336	268889
mohos	4.02983	0
drouk	4.22174	0
akela	3.99678	28395
flubs	3.92571	53909
trist	4.81654	37640
ayins	4.77739	0
merde	4.26736	86351
pitta	4.1034	114398
umiac	4.12358	0
drice	5.10515	0
bivvy	2.49423	45002
scots	4.53084	1911314
marts	5.37218	265406
podal	4.58413	0
begad	4.28016	0
sessa	3.9744	67670
flint	4.51857	3230800
spurn	4.56155	79323
loans	5.47846	80821333
hoied	5.16113	0
buroo	3.60036	0
dorrs	4.61774	0
begar	4.66591	0
wonts	4.97196	0
faggy	2.788	13682
hooks	3.90331	4023408
ephor	4.57	0
julep	3.79653	93700
dooms	4.03465	99351
mecks	4.27545	0
fossa	3.95864	205501
brute	4.93975	1216912
saman	4.15257	88325
micky	3.30786	336259
shirs	4.62214	0
semes	3.92657	30150
tushy	4.23158	174958
lists	4.649	58249254
lusts	4.32001	249268
frize	4.15018	0
divan	4.14862	457821
conns	4.32402	39954
kaama	2.62103	0
lipos	4.89414	0
zizit	2.6395	0
divas	4.56399	1047835
lowse	5.12663	0
erned	4.4529	13864
bogue	4.34435	188533
chirt	5.01116	0
pudus	3.53082	0
silks	4.01823	418180
sunna	4.10066	188874
antis	5.34819	61179
lidos	5.05121	0
urban	4.3064	38087999
ayaya	2.00332	0
potty	3.66604	1390617
skyer	4.56924	0
udals	4.83969	0
zebus	3.84685	0
worse	5.27566	15677739
